,date,market,name,fullName,code,fullCode,bubinCode
1928,2022-06-24,KOSDAQ,씨아이에스,씨아이에스(주),A222080,KR7222080004,1101115731032
1929,2022-06-24,KOSDAQ,팬젠,(주)팬젠,A222110,KR7222110009,1311110248194
1930,2022-06-24,KOSDAQ,바이옵트로,바이옵트로(주),A222160,KR7222160004,1311110051034
1931,2022-06-24,KOSDAQ,쎄노텍,(주)쎄노텍,A222420,KR7222420002,1101115733509
1932,2022-06-24,KONEX,플럼라인생명과학,(주)플럼라인생명과학,A222670,KR7222670002,1101115304897
1933,2022-06-24,KOSDAQ,심텍,(주)심텍,A222800,KR7222800005,1501110205802
1934,2022-06-24,KOSDAQ,마이더스AI,(주)마이더스AI,A222810,KR7222810004,1101115745520
1935,2022-06-24,KOSDAQ,한국맥널티,한국맥널티(주),A222980,KR7222980005,1101111495971
1936,2022-06-24,KONEX,로지스몬,(주)로지스몬,A223220,KR7223220005,1101115206283
1937,2022-06-24,KOSDAQ,드림씨아이에스,(주)드림씨아이에스,A223250,KR7223250002,1101111953953
1938,2022-06-24,KOSDAQ,커머스마이너,커머스마이너 주식회사,A223310,KR7223310004,1101114519281
1939,2022-06-24,KONEX,에스케이씨에스,(주)에스케이씨에스,A224020,KR7224020008,1348110097792
1940,2022-06-24,KOSDAQ,코디엠,(주)코디엠,A224060,KR7224060004,1615110031686
1941,2022-06-24,KOSDAQ,에이텍티앤,(주)에이텍티앤,A224110,KR7224110007,1311110416816
1942,2022-06-24,KONEX,엔에스컴퍼니,(주)엔에스컴퍼니,A224760,KR7224760009,1101111089401
1943,2022-06-24,KONEX,엄지하우스,(주)엄지하우스,A224810,KR7224810002,1101110427074
1944,2022-06-24,KOSDAQ,삼양옵틱스,주식회사 삼양옵틱스,A225190,KR7225190008,1942110216483
1945,2022-06-24,KOSDAQ,제놀루션,(주)제놀루션,A225220,KR7225220003,1101113403972
1946,2022-06-24,KOSDAQ,케이엠제약,케이엠제약(주),A225430,KR7225430008,1101115779909
1947,2022-06-24,KOSDAQ,보광산업,(주)보광산업,A225530,KR7225530005,1743110003882
1948,2022-06-24,KOSDAQ,넥슨게임즈,(주)넥슨게임즈,A225570,KR7225570001,1101115781277
1949,2022-06-24,KOSDAQ,패션플랫폼,패션플랫폼(주),A225590,KR7225590009,1101115782473
1950,2022-06-24,KOSPI,잇츠한불,(주)잇츠한불,A226320,KR7226320000,1101113394048
1951,2022-06-24,KOSDAQ,신테카바이오,(주)신테카바이오,A226330,KR7226330009,1101114179457
1952,2022-06-24,KOSDAQ,본느,(주)본느,A226340,KR7226340008,1101115794478
1953,2022-06-24,KOSDAQ,KH 건설,케이에이치건설 주식회사,A226360,KR7226360006,1101115794494
1954,2022-06-24,KOSDAQ,오스테오닉,(주)오스테오닉,A226400,KR7226400000,1101114816570
1955,2022-06-24,KOSDAQ,한송네오텍,(주)한송네오텍,A226440,KR7226440006,1101115796789
1956,2022-06-24,KOSDAQ,올릭스,올릭스 주식회사,A226950,KR7226950004,1358110177957
1957,2022-06-24,KOSDAQ,에이치앤비디자인,(주)에이치앤비디자인,A227100,KR7227100005,1101114865569
1958,2022-06-24,KONEX,도부마스크,도부마스크(주),A227420,KR7227420007,1101113623348
1959,2022-06-24,KOSDAQ,아우딘퓨쳐스,(주)아우딘퓨쳐스,A227610,KR7227610003,1101112131821
1960,2022-06-24,KOSPI,현대코퍼레이션홀딩스,현대코퍼레이션홀딩스(주),A227840,KR7227840006,1101115851559
1961,2022-06-24,KOSDAQ,엔투텍,(주)엔투텍,A227950,KR7227950003,1101115829407
1962,2022-06-24,KOSDAQ,동양파일,동양파일(주),A228340,KR7228340006,1648110073035
1963,2022-06-24,KOSDAQ,레이,주식회사 레이,A228670,KR7228670006,1345110084018
1964,2022-06-24,KOSDAQ,지노믹트리,(주)지노믹트리,A228760,KR7228760005,1601110105498
1965,2022-06-24,KOSDAQ,레이언스,(주)레이언스,A228850,KR7228850004,1348110216516
1966,2022-06-24,KOSDAQ,젠큐릭스,(주)젠큐릭스,A229000,KR7229000005,1101114690768
1967,2022-06-24,KONEX,노브메타파마,(주)노브메타파마,A229500,KR7229500004,1101114465111
1968,2022-06-24,KOSPI,LS전선아시아,엘에스전선 아시아 주식회사,A229640,KR7229640008,1341110411706
1969,2022-06-24,KOSDAQ,에치에프알,(주)에치에프알,A230240,KR7230240004,1101115855973
1970,2022-06-24,KOSDAQ,에코마케팅,(주)에코마케팅,A230360,KR7230360000,1101112743866
1971,2022-06-24,KOSDAQ,에이트원,(주)에이트원,A230980,KR7230980005,1101115868041
1972,2022-06-24,KOSDAQ,와이아이케이,와이아이케이(주),A232140,KR7232140004,1101115869346
1973,2022-06-24,KONEX,이엠티,(주)이엠티,A232530,KR7232530006,1351110097612
1974,2022-06-24,KOSDAQ,라온테크,(주)라온테크,A232680,KR7232680009,1201110216699
1975,2022-06-24,KONEX,시큐센,(주)시큐센,A232830,KR7232830000,1101114736520
1976,2022-06-24,KONEX,메디안디노스틱,(주)메디안디노스틱,A233250,KR7233250000,1341110069167
1977,2022-06-24,KONEX,질경이,(주)질경이,A233990,KR7233990001,1101115093862
1978,2022-06-24,KONEX,에이원알폼,(주)에이원알폼,A234070,KR7234070001,1101113216276
1979,2022-06-24,KOSPI,JW생명과학,제이더블유생명과학(주),A234080,KR7234080000,1350110057395
1980,2022-06-24,KOSDAQ,폴라리스세원,(주)폴라리스세원,A234100,KR7234100006,1348110015885
1981,2022-06-24,KOSDAQ,에스트래픽,에스트래픽 주식회사,A234300,KR7234300002,1311110332864
1982,2022-06-24,KOSDAQ,세틀뱅크,세틀뱅크(주),A234340,KR7234340008,1101112085523
1983,2022-06-24,KOSDAQ,녹십자웰빙,(주)녹십자웰빙,A234690,KR7234690006,1345110083218
1984,2022-06-24,KOSDAQ,자이글,자이글(주),A234920,KR7234920007,2850110153481
1985,2022-06-24,KOSDAQ,메드팩토,(주)메드팩토,A235980,KR7235980000,1358110232363
1986,2022-06-24,KONEX,씨알푸드,(주)씨알푸드,A236030,KR7236030003,1512110018814
1987,2022-06-24,KOSDAQ,슈프리마,(주)슈프리마,A236200,KR7236200002,1311110433589
1988,2022-06-24,KONEX,메디젠휴먼케어,(주)메디젠휴먼케어,A236340,KR7236340006,1101114922286
1989,2022-06-24,KOSDAQ,엔비티,(주)엔비티,A236810,KR7236810008,1101114962042
1990,2022-06-24,KOSDAQ,에스티팜,에스티팜(주),A237690,KR7237690003,1545110039704
1991,2022-06-24,KOSDAQ,피앤씨테크,피앤씨테크(주),A237750,KR7237750005,1341110064711
1992,2022-06-24,KOSDAQ,플레이디,주식회사 플레이디,A237820,KR7237820006,1311110251048
1993,2022-06-24,KOSDAQ,클리오,(주)클리오,A237880,KR7237880000,1101111421273
1994,2022-06-24,KOSDAQ,앤디포스,(주)앤디포스,A238090,KR7238090005,1545110045488
1995,2022-06-24,KOSDAQ,얼라인드,(주)얼라인드제네틱스,A238120,KR7238120000,1341110170980
1996,2022-06-24,KONEX,엔에스엠,(주)엔에스엠,A238170,KR7238170005,1348110201038
1997,2022-06-24,KOSDAQ,비피도,주식회사 비피도,A238200,KR7238200000,1101111787378
1998,2022-06-24,KOSDAQ,힘스,(주)힘스,A238490,KR7238490007,1101111634272
1999,2022-06-24,KONEX,로보쓰리,(주)로보쓰리,A238500,KR7238500003,1101112858483
2000,2022-06-24,KOSDAQ,줌인터넷,줌인터넷(주),A239340,KR7239340003,1101115970961
2001,2022-06-24,KOSDAQ,에이치엘사이언스,(주)에이치엘사이언스,A239610,KR7239610009,1341110077704
2002,2022-06-24,KOSDAQ,피엔에이치테크,(주)피엔에이치테크,A239890,KR7239890007,1311110237931
2003,2022-06-24,KOSDAQ,원익IPS,(주)원익아이피에스,A240810,KR7240810002,1313110163174
2004,2022-06-24,KOSDAQ,DSC인베스트먼트,디에스씨인베스트먼트(주),A241520,KR7241520006,1101114778267
2005,2022-06-24,KOSPI,두산밥캣,두산밥캣 주식회사,A241560,KR7241560002,1101115402237
2006,2022-06-24,KOSPI,화승엔터프라이즈,주식회사 화승엔터프라이즈,A241590,KR7241590009,1101115891943
2007,2022-06-24,KOSDAQ,유니테크노,(주)유니테크노,A241690,KR7241690007,1801110327981
2008,2022-06-24,KOSDAQ,코스메카코리아,(주)코스메카코리아,A241710,KR7241710003,1545110016091
2009,2022-06-24,KOSDAQ,메카로,(주)메카로,A241770,KR7241770007,1201110233338
2010,2022-06-24,KOSDAQ,오션브릿지,오션브릿지(주),A241790,KR7241790005,1101114809963
2011,2022-06-24,KOSDAQ,피씨엘,피씨엘(주),A241820,KR7241820000,1352110022823
2012,2022-06-24,KOSDAQ,에이스토리,(주)에이스토리,A241840,KR7241840008,1101112929276
2013,2022-06-24,KOSDAQ,나무기술,나무기술(주),A242040,KR7242040004,1101116016673
2014,2022-06-24,KONEX,피엔아이컴퍼니,(주)피엔아이컴퍼니,A242350,KR7242350007,1101113044651
2015,2022-06-24,KOSDAQ,휴온스,(주)휴온스,A243070,KR7243070000,1311110446029
2016,2022-06-24,KOSDAQ,신흥에스이씨,신흥에스이씨(주),A243840,KR7243840006,1348110178873
2017,2022-06-24,KONEX,굿센,(주)굿센,A243870,KR7243870003,1101113091107
2018,2022-06-24,KOSDAQ,올리패스,올리패스(주),A244460,KR7244460002,1101113562570
2019,2022-06-24,KONEX,나눔테크,(주)나눔테크,A244880,KR7244880001,2001110214745
2020,2022-06-24,KOSPI,에이플러스에셋,주식회사 에이플러스에셋어드바이저,A244920,KR7244920005,1101113691973
2021,2022-06-24,KONEX,씨앤에스링크,(주)씨앤에스링크,A245450,KR7245450002,1101112072869
2022,2022-06-24,KOSDAQ,EDGC,이원다이애그노믹스(주),A245620,KR7245620000,1201110658289
2023,2022-06-24,KONEX,에스엘에스바이오,(주)에스엘에스바이오,A246250,KR7246250005,1101113602524
2024,2022-06-24,KOSDAQ,TS인베스트먼트,주식회사 티에스인베스트먼트,A246690,KR7246690002,1101113840843
2025,2022-06-24,KOSDAQ,티앤알바이오팹,(주)티앤알바이오팹,A246710,KR7246710008,1355110249041
2026,2022-06-24,KOSDAQ,아스타,(주)아스타,A246720,KR7246720007,1311110157098
2027,2022-06-24,KOSDAQ,이노테라피,(주)이노테라피,A246960,KR7246960009,1101114327915
2028,2022-06-24,KOSDAQ,에코프로비엠,(주)에코프로비엠,A247540,KR7247540008,1501110219184
2029,2022-06-24,KOSDAQ,나노씨엠에스,나노씨엠에스(주),A247660,KR7247660004,1648110026753
2030,2022-06-24,KONEX,젬,(주)젬,A248020,KR7248020000,1101114160779
2031,2022-06-24,KOSPI,솔루엠,주식회사 솔루엠,A248070,KR7248070005,1358110272682
2032,2022-06-24,KOSPI,샘표식품,샘표식품(주),A248170,KR7248170003,1101116110045
2033,2022-06-24,KOSPI,일동제약,일동제약(주),A249420,KR7249420001,1101116139277
2034,2022-06-24,KOSDAQ,보라티알,(주)보라티알,A250000,KR7250000007,1101115879030
2035,2022-06-24,KONEX,진코스텍,주식회사 진코스텍,A250030,KR7250030004,1314110243742
2036,2022-06-24,KOSDAQ,모비스,(주)모비스,A250060,KR7250060001,1101116108587
2037,2022-06-24,KOSDAQ,예선테크,(주)예선테크,A250930,KR7250930005,1101116122470
2038,2022-06-24,KOSDAQ,바이오에프디엔씨,주식회사 바이오에프디엔씨,A251120,KR7251120002,1201110388092
2039,2022-06-24,KOSPI,넷마블,넷마블(주),A251270,KR7251270005,1101114731299
2040,2022-06-24,KONEX,안지오랩,(주)안지오랩,A251280,KR7251280004,1601110082795
2041,2022-06-24,KOSDAQ,와이엠티,와이엠티(주),A251370,KR7251370003,1201110185810
2042,2022-06-24,KOSDAQ,브이원텍,(주)브이원텍,A251630,KR7251630000,1311110164978
2043,2022-06-24,KOSDAQ,펌텍코리아,펌텍코리아 주식회사,A251970,KR7251970000,1211110088451
2044,2022-06-24,KOSDAQ,세화피앤씨,(주)세화피앤씨,A252500,KR7252500004,1101116153095
2045,2022-06-24,KOSDAQ,샘씨엔에스,(주)샘씨엔에스,A252990,KR7252990007,1311110449718
2046,2022-06-24,KOSDAQ,스튜디오드래곤,스튜디오드래곤(주),A253450,KR7253450001,1101116052164
2047,2022-06-24,KOSDAQ,네오셈,(주)네오셈,A253590,KR7253590004,1101116168614
2048,2022-06-24,KONEX,루트락,(주)루트락,A253610,KR7253610000,1211110269473
2049,2022-06-24,KOSDAQ,수젠텍,(주)수젠텍,A253840,KR7253840003,1601110312126
2050,2022-06-24,KOSDAQ,자비스,(주)자비스,A254120,KR7254120009,1101116178564
2051,2022-06-24,KONEX,제이엠멀티,(주)제이엠멀티,A254160,KR7254160005,1101113865643
2052,2022-06-24,KOSDAQ,SG,에스지이(주),A255220,KR7255220006,1201110517154
2053,2022-06-24,KOSDAQ,야스,(주)야스,A255440,KR7255440000,1101112494451
2054,2022-06-24,KOSDAQ,한독크린텍,(주)한독크린텍,A256150,KR7256150004,1601110165806
2055,2022-06-24,KOSDAQ,포인트엔지니어링,(주)포인트엔지니어링,A256630,KR7256630005,1101116201737
2056,2022-06-24,KOSDAQ,한국비엔씨,(주)한국비엔씨,A256840,KR7256840000,1101116202305
2057,2022-06-24,KOSDAQ,케이피에스,(주)케이피에스,A256940,KR7256940008,1101112063743
2058,2022-06-24,KOSDAQ,명성티엔에스,명성티엔에스(주),A257370,KR7257370007,1701110207177
2059,2022-06-24,KOSDAQ,실리콘투,주식회사 실리콘투,A257720,KR7257720003,1101112425448
2060,2022-06-24,KONEX,나우코스,(주)나우코스,A257990,KR7257990002,1211110074525
2061,2022-06-24,KONEX,테크트랜스,(주)테크트랜스,A258050,KR7258050004,1748110058069
2062,2022-06-24,KONEX,셀젠텍,(주)셀젠텍,A258250,KR7258250000,2001110168265
2063,2022-06-24,KONEX,스템랩,(주)스템랩,A258540,KR7258540004,1101114643626
2064,2022-06-24,KOSDAQ,케일럼,(주)케일럼,A258610,KR7258610005,1101114097518
2065,2022-06-24,KOSDAQ,소프트캠프,소프트캠프(주),A258790,KR7258790005,1101116219037
2066,2022-06-24,KOSDAQ,세종메디칼,(주)세종메디칼,A258830,KR7258830009,2849110088798
2067,2022-06-24,KOSDAQ,엠플러스,(주)엠플러스,A259630,KR7259630002,1341110106357
2068,2022-06-24,KOSPI,크래프톤,주식회사 크래프톤,A259960,KR7259960003,1101113645772
2069,2022-06-24,KOSDAQ,알리코제약,알리코제약(주),A260660,KR7260660006,1350110038048
2070,2022-06-24,KONEX,SK시그넷,SK시그넷(주),A260870,KR7260870001,2058110018148
2071,2022-06-24,KOSDAQ,씨티케이,(주)씨티케이,A260930,KR7260930003,1101112233560
2072,2022-06-24,KOSDAQ,에스앤디,(주)에스앤디,A260970,KR7260970009,1615110028766
2073,2022-06-24,KOSDAQ,덴티스,주식회사 덴티스,A261200,KR7261200000,1101116246759
2074,2022-06-24,KOSDAQ,차백신연구소,(주)차백신연구소,A261780,KR7261780001,1101111992670
2075,2022-06-24,KOSDAQ,에이프로,(주)에이프로,A262260,KR7262260003,1351110053143
2076,2022-06-24,KOSDAQ,아이퀘스트,(주)아이퀘스트,A262840,KR7262840002,1101111346439
2077,2022-06-24,KOSDAQ,디케이앤디,(주)디케이앤디,A263020,KR7263020000,1101111967243
2078,2022-06-24,KOSDAQ,유틸렉스,(주)유틸렉스,A263050,KR7263050007,2850110287959
2079,2022-06-24,KOSDAQ,어스앤에어로스페이스,주식회사 어스앤에어로스페이스,A263540,KR7263540007,1954110007985
2080,2022-06-24,KOSDAQ,덕우전자,덕우전자(주),A263600,KR7263600009,1760110006963
2081,2022-06-24,KOSDAQ,디알젬,(주)디알젬,A263690,KR7263690000,1101112863789
2082,2022-06-24,KOSDAQ,케어랩스,(주)케어랩스,A263700,KR7263700007,1201110607278
2083,2022-06-24,KOSDAQ,디앤씨미디어,주식회사 디앤씨미디어,A263720,KR7263720005,1101114767153
2084,2022-06-24,KOSDAQ,펄어비스,주식회사 펄어비스,A263750,KR7263750002,1341110195582
2085,2022-06-24,KOSDAQ,유에스티,(주)유에스티,A263770,KR7263770000,1101116298148
2086,2022-06-24,KOSDAQ,데이타솔루션,(주)데이타솔루션,A263800,KR7263800005,1101114504901
2087,2022-06-24,KOSDAQ,상신전자,상신전자(주),A263810,KR7263810004,1341110025060
2088,2022-06-24,KOSDAQ,지니언스,지니언스(주),A263860,KR7263860009,1311110131159
2089,2022-06-24,KOSDAQ,휴엠앤씨,(주)휴엠앤씨,A263920,KR7263920001,1201110290289
2090,2022-06-24,KOSDAQ,유비쿼스,(주)유비쿼스,A264450,KR7264450008,1311110475341
2091,2022-06-24,KOSDAQ,씨앤지하이테크,씨앤지하이테크(주),A264660,KR7264660002,1348110072786
2092,2022-06-24,KOSDAQ,이랜시스,(주)이랜시스,A264850,KR7264850009,1101116314449
2093,2022-06-24,KOSPI,크라운제과,(주)크라운제과,A264900,KR7264900002,1101116332590
2094,2022-06-24,KOSDAQ,AP시스템,에이피시스템(주),A265520,KR7265520007,1348110400341
2095,2022-06-24,KOSDAQ,영화테크,영화테크(주),A265560,KR7265560003,1615110038129
2096,2022-06-24,KOSDAQ,엔에프씨,주식회사엔에프씨,A265740,KR7265740001,1201110608755
2097,2022-06-24,KONEX,뿌리깊은나무들,뿌리깊은나무들(주),A266170,KR7266170000,1101114339316
2098,2022-06-24,KONEX,바이오인프라생명과학,(주)바이오인프라생명과학,A266470,KR7266470004,1246110241808
2099,2022-06-24,KONEX,파워풀엑스,(주)파워풀엑스,A266870,KR7266870005,1101115569079
2100,2022-06-24,KONEX,명진홀딩스,명진홀딩스(주),A267060,KR7267060002,1101114825810
2101,2022-06-24,KOSPI,HD현대,에이치디현대(주),A267250,KR7267250009,1701110638661
2102,2022-06-24,KOSPI,현대일렉트릭,현대일렉트릭앤에너지시스템(주),A267260,KR7267260008,1101116363850
2103,2022-06-24,KOSPI,현대건설기계,현대건설기계(주),A267270,KR7267270007,1101116363868
2104,2022-06-24,KOSPI,경동도시가스,(주)경동도시가스,A267290,KR7267290005,2301110274751
2105,2022-06-24,KOSDAQ,나인테크,(주)나인테크,A267320,KR7267320000,1101116353116
2106,2022-06-24,KOSDAQ,배럴,(주)배럴,A267790,KR7267790004,1101114256924
2107,2022-06-24,KONEX,앙츠,(주)앙츠,A267810,KR7267810000,1101115730810
2108,2022-06-24,KOSPI,아시아나IDT,아시아나아이디티(주),A267850,KR7267850006,1101110801848
2109,2022-06-24,KOSDAQ,매일유업,매일유업 주식회사,A267980,KR7267980001,1101116390770
2110,2022-06-24,KOSPI,미원에스씨,미원스페셜티케미칼(주),A268280,KR7268280005,2101110123944
2111,2022-06-24,KOSDAQ,셀리버리,(주)셀리버리,A268600,KR7268600004,1801110902791
2112,2022-06-24,KOSDAQ,시스웍,(주)시스웍,A269620,KR7269620001,1601110176572
2113,2022-06-24,KONEX,에스알바이오텍,(주)에스알바이오텍,A270210,KR7270210008,1311110188085
2114,2022-06-24,KOSDAQ,지엔원에너지,지엔원에너지(주),A270520,KR7270520000,1101116383543
2115,2022-06-24,KOSDAQ,에브리봇,에브리봇(주),A270660,KR7270660004,1311110396927
2116,2022-06-24,KOSDAQ,뉴트리,(주)뉴트리,A270870,KR7270870009,1101112214429
2117,2022-06-24,KOSPI,오리온,(주)오리온,A271560,KR7271560005,1101116417805
2118,2022-06-24,KONEX,다이오진,(주)다이오진,A271850,KR7271850000,1101114141604
2119,2022-06-24,KOSPI,일진하이솔루스,일진하이솔루스(주),A271940,KR7271940009,2101110086548
2120,2022-06-24,KOSPI,제일약품,제일약품(주),A271980,KR7271980005,1101116420361
2121,2022-06-24,KOSDAQ,케이엔제이,(주)케이엔제이,A272110,KR7272110008,1348110106600
2122,2022-06-24,KOSPI,한화시스템,한화시스템(주),A272210,KR7272210006,1760110020640
2123,2022-06-24,KOSDAQ,이녹스첨단소재,(주)이녹스첨단소재,A272290,KR7272290008,1648110105010
2124,2022-06-24,KOSPI,진에어,주식회사 진에어,A272450,KR7272450008,1201110454976
2125,2022-06-24,KOSPI,삼양패키징,주식회사 삼양패키징,A272550,KR7272550005,1101115554418
2126,2022-06-24,KOSDAQ,와이즈버즈,(주)와이즈버즈,A273060,KR7273060004,1101116417590
2127,2022-06-24,KOSDAQ,와이엠텍,(주)와이엠텍,A273640,KR7273640003,1501110081963
2128,2022-06-24,KOSDAQ,켄코아에어로스페이스,켄코아에어로스페이스(주),A274090,KR7274090000,1954110024732
2129,2022-06-24,KOSDAQ,에스에스알,(주)에스에스알,A275630,KR7275630002,1101114422103
2130,2022-06-24,KOSDAQ,스코넥,(주)스코넥엔터테인먼트,A276040,KR7276040003,1101112499641
2131,2022-06-24,KONEX,엘리비젼,(주)엘리비젼,A276240,KR7276240009,1201110336596
2132,2022-06-24,KOSDAQ,제주맥주,제주맥주(주),A276730,KR7276730009,2201110123463
2133,2022-06-24,KOSDAQ,린드먼아시아,린드먼아시아인베스트먼트(주),A277070,KR7277070009,1101113489154
2134,2022-06-24,KOSDAQ,인산가,(주)인산가,A277410,KR7277410007,1101116471554
2135,2022-06-24,KOSDAQ,레인보우로보틱스,(주)레인보우로보틱스,A277810,KR7277810008,1601110293889
2136,2022-06-24,KOSDAQ,티에스아이,주식회사 티에스아이,A277880,KR7277880001,1313110109110
2137,2022-06-24,KOSDAQ,천보,(주)천보,A278280,KR7278280003,1511110031157
2138,2022-06-24,KOSDAQ,노터스,(주)노터스,A278650,KR7278650007,2842110063231
2139,2022-06-24,KONEX,EMB,(주)이엠비,A278990,KR7278990007,1341110364153
2140,2022-06-24,KONEX,이노벡스,(주)이노벡스,A279060,KR7279060008,1358110239187
2141,2022-06-24,KOSDAQ,미디어젠,미디어젠(주),A279600,KR7279600001,1101112001842
2142,2022-06-24,KOSPI,롯데제과,롯데제과(주),A280360,KR7280360009,1101116536481
2143,2022-06-24,KONEX,바이오시네틱스,(주)바이오시네틱스,A281310,KR7281310003,1101112943010
2144,2022-06-24,KOSDAQ,레이크머티리얼즈,(주)레이크머티리얼즈,A281740,KR7281740001,1101116525723
2145,2022-06-24,KOSPI,케이씨텍,(주)케이씨텍,A281820,KR7281820001,1346110087565
2146,2022-06-24,KOSPI,BGF리테일,(주)비지에프리테일,A282330,KR7282330000,1101116555770
2147,2022-06-24,KOSPI,동아타이어,동아타이어공업주식회사,A282690,KR7282690007,2341110096698
2148,2022-06-24,KOSDAQ,코윈테크,주식회사 코윈테크,A282880,KR7282880004,1351110047419
2149,2022-06-24,KOSDAQ,카이노스메드,주식회사 카이노스메드,A284620,KR7284620002,1101116558469
2150,2022-06-24,KOSPI,쿠쿠홈시스,쿠쿠홈시스 주식회사,A284740,KR7284740008,1355110319406
2151,2022-06-24,KOSPI,SK케미칼,에스케이케미칼(주),A285130,KR7285130001,1311110501021
2152,2022-06-24,KOSDAQ,노바텍,(주)노바텍,A285490,KR7285490009,1351110083661
2153,2022-06-24,KONEX,라이프사이언스테크놀로지,주식회사 라이프사이언스테크놀로지,A285770,KR7285770004,1211110160093
2154,2022-06-24,KONEX,씨엔티드림,(주)씨엔티드림,A286000,KR7286000005,1601110294176
2155,2022-06-24,KOSDAQ,나노브릭,(주)나노브릭,A286750,KR7286750005,1358110139600
2156,2022-06-24,KOSPI,롯데정보통신,롯데정보통신(주),A286940,KR7286940002,1101116557114
2157,2022-06-24,KOSDAQ,제이시스메디칼,(주)제이시스메디칼,A287410,KR7287410005,1101116585826
2158,2022-06-24,KOSDAQ,브릿지바이오,브릿지바이오테라퓨틱스 주식회사,A288330,KR7288330004,1311110423499
2159,2022-06-24,KONEX,나라소프트,(주)나라소프트,A288490,KR7288490006,1101112669369
2160,2022-06-24,KOSDAQ,에스퓨얼셀,에스퓨얼셀(주),A288620,KR7288620008,1311110367986
2161,2022-06-24,KOSDAQ,모아데이타,(주)모아데이타,A288980,KR7288980006,1101115373933
2162,2022-06-24,KOSDAQ,아이스크림에듀,(주)아이스크림에듀,A289010,KR7289010001,1101115125649
2163,2022-06-24,KOSDAQ,SV인베스트먼트,에스브이인베스트먼트 주식회사,A289080,KR7289080004,1101113433440
2164,2022-06-24,KOSDAQ,자이언트스텝,(주)자이언트스텝,A289220,KR7289220006,1101113909839
2165,2022-06-24,KOSDAQ,트윔,(주)트윔,A290090,KR7290090000,1501110132344
2166,2022-06-24,KOSDAQ,대유에이피,(주)대유에이피,A290120,KR7290120005,2101110118854
2167,2022-06-24,KOSDAQ,휴네시온,주식회사 휴네시온,A290270,KR7290270008,1101112919938
2168,2022-06-24,KOSDAQ,대유,(주)대유,A290380,KR7290380005,1748110000309
2169,2022-06-24,KOSDAQ,코리아센터,(주)코리아센터,A290510,KR7290510007,1101111849714
2170,2022-06-24,KOSDAQ,신도기연,(주)신도기연,A290520,KR7290520006,1211110078395
2171,2022-06-24,KOSDAQ,디케이티,(주)디케이티,A290550,KR7290550003,1201110615990
2172,2022-06-24,KOSDAQ,엘앤씨바이오,(주)엘앤씨바이오,A290650,KR7290650001,1311110288992
2173,2022-06-24,KOSDAQ,네오펙트,(주)네오펙트,A290660,KR7290660000,1101114362531
2174,2022-06-24,KOSDAQ,대보마그네틱,대보마그네틱(주),A290670,KR7290670009,1101111114589
2175,2022-06-24,KOSDAQ,소룩스,(주)소룩스,A290690,KR7290690007,1211110051797
2176,2022-06-24,KOSDAQ,푸드나무,(주)푸드나무,A290720,KR7290720002,1101115045045
2177,2022-06-24,KOSDAQ,액트로,(주)액트로,A290740,KR7290740000,1352110033862
2178,2022-06-24,KOSDAQ,엔피,(주)엔피,A291230,KR7291230001,1101116652790
2179,2022-06-24,KOSDAQ,압타머사이언스,주식회사 압타머사이언스,A291650,KR7291650000,1717110093010
2180,2022-06-24,KOSPI,하나제약,하나제약(주),A293480,KR7293480000,1311110002409
2181,2022-06-24,KOSDAQ,카카오게임즈,(주)카카오게임즈,A293490,KR7293490009,1311110351682
2182,2022-06-24,KOSDAQ,나우IB,나우아이비캐피탈(주),A293580,KR7293580007,1101113731563
2183,2022-06-24,KOSDAQ,압타바이오,압타바이오(주),A293780,KR7293780003,1358110168906
2184,2022-06-24,KOSPI,신한알파리츠,(주)신한알파위탁관리부동산투자회사,A293940,KR7293940003,1101116601135
2185,2022-06-24,KOSDAQ,이오플로우,이오플로우(주),A294090,KR7294090006,1101114694679
2186,2022-06-24,KOSDAQ,레몬,(주)레몬,A294140,KR7294140009,1760110078920
2187,2022-06-24,KOSDAQ,쿠콘,(주)쿠콘,A294570,KR7294570007,1101113579947
2188,2022-06-24,KOSDAQ,서남,(주)서남,A294630,KR7294630009,1311110128338
2189,2022-06-24,KOSPI,HDC현대산업개발,에이치디씨현대산업개발(주),A294870,KR7294870001,1101116740008
2190,2022-06-24,KOSDAQ,씨에스베어링,씨에스베어링 주식회사,A297090,KR7297090003,1801110611863
2191,2022-06-24,KOSDAQ,알로이스,(주)알로이스,A297570,KR7297570004,1101116735067
2192,2022-06-24,KOSDAQ,HB솔루션,에이치비솔루션(주),A297890,KR7297890006,1311110065514
2193,2022-06-24,KOSPI,효성화학,효성화학(주),A298000,KR7298000001,1101116770188
2194,2022-06-24,KOSPI,효성티앤씨,효성티앤씨(주),A298020,KR7298020009,1101116770138
2195,2022-06-24,KOSPI,효성중공업,효성중공업(주),A298040,KR7298040007,1101116770154
2196,2022-06-24,KOSPI,효성첨단소재,효성첨단소재(주),A298050,KR7298050006,1101116770170
2197,2022-06-24,KOSDAQ,에스씨엠생명과학,에스씨엠생명과학(주),A298060,KR7298060005,1201110715352
2198,2022-06-24,KOSDAQ,에이비엘바이오,에이비엘바이오(주),A298380,KR7298380007,1101115974020
2199,2022-06-24,KOSDAQ,더네이쳐홀딩스,(주)더네이쳐홀딩스,A298540,KR7298540006,1101112958259
2200,2022-06-24,KOSPI,에어부산,에어부산 주식회사,A298690,KR7298690009,1801110605121
