date,open,high,low,close,vol
1989-10-18,927.63,927.63,916.39,917.19,"6,677,100"
1989-10-17,925.67,928.08,924.59,927.69,"9,213,900"
1989-10-16,934.41,934.41,926.41,927.21,"6,483,300"
1989-10-14,933.58,935.2,933.16,934.41,"7,737,300"
1989-10-13,930.1,932.42,929.13,932.42,"9,038,400"
1989-10-12,929.25,930.98,929.25,929.61,"7,613,100"
1989-10-11,923,928.06,923,928.06,"9,048,600"
1989-10-10,921.22,921.88,921.15,921.77,"6,973,800"
1989-10-07,922.03,922.68,921.7,922.67,"6,008,800"
1989-10-06,924.54,925.1,921.09,922.92,"8,532,300"
1989-10-05,923.56,929.16,922,925.11,"8,815,900"
1989-10-04,938.29,938.29,929.28,929.28,"6,371,500"
1989-09-30,942,942.41,941.13,942.41,"9,221,500"
1989-09-29,935.25,943.46,935.25,943.44,"13,044,700"
1989-09-28,927.55,931.97,926.79,931.95,"12,866,900"
1989-09-27,924.55,926.07,923.11,924.75,"10,431,000"
1989-09-26,928.35,928.35,922.34,925.42,"9,134,300"
1989-09-25,929.57,932.81,928.22,928.22,"7,703,200"
1989-09-23,930.17,931.23,928.75,929.1,"5,555,500"
1989-09-22,936.67,936.88,932.08,932.36,"8,115,800"
1989-09-21,938.95,943.48,938.13,938.13,"9,460,600"
1989-09-20,945.89,947.77,943.61,943.87,"10,838,300"
1989-09-19,948.39,952.02,947.28,952.02,"10,408,800"
1989-09-18,962.16,962.16,953.17,953.17,"13,631,400"
1989-09-16,966.95,966.95,961.29,961.49,"6,536,600"
1989-09-12,958.23,967.13,957.7,964.28,"13,333,900"
1989-09-11,961.35,962.87,958.62,958.88,"10,591,100"
1989-09-09,966.69,967.07,961.17,961.85,"10,148,900"
1989-09-08,960.33,963.3,954.94,963.3,"13,750,300"
1989-09-07,959.38,964.01,957.19,957.2,"14,211,000"
1989-09-06,975.28,975.28,961.72,961.72,"18,501,300"
1989-09-05,969.92,971.9,961.38,971.9,"16,322,800"
1989-09-04,983.12,983.12,974.83,975.07,"19,307,200"
1989-09-02,984.07,984.07,977.67,981.62,"13,251,100"
1989-09-01,975.29,993.87,973.28,984.09,"27,237,700"
1989-08-31,987.76,994.46,975.28,975.28,"32,089,800"
1989-08-30,975.13,983.53,970.86,983.53,"29,753,500"
1989-08-29,977.53,978.76,976.1,976.37,"31,719,600"
1989-08-28,970.87,977,969.23,973.72,"30,887,700"
1989-08-26,952.51,960.93,952.51,960.54,"16,393,200"
1989-08-25,954.86,957.41,945.02,945.02,"28,019,000"
1989-08-24,938.39,951.1,938.39,951.07,"24,632,900"
1989-08-23,926.33,931.83,926.33,931.83,"20,817,500"
1989-08-22,909.04,918.52,909.04,918.52,"17,283,000"
1989-08-21,904.14,908.26,904.14,905.85,"13,583,600"
1989-08-19,907.55,909.57,903.1,903.14,"10,383,000"
1989-08-18,904.91,905.11,900.93,901.87,"11,343,000"
1989-08-17,906.95,909.67,903.98,904.79,"12,184,600"
1989-08-16,913.04,913.04,905.65,905.72,"8,934,400"
1989-08-14,916.72,918.71,913.84,913.84,"13,745,000"
1989-08-12,911.04,914.17,910.55,914.17,"8,734,500"
1989-08-11,915.92,918.6,914.09,914.09,"12,262,800"
1989-08-10,918.98,920.36,914.41,917.08,"13,589,300"
1989-08-09,910.35,915.91,910.35,914.87,"13,531,400"
1989-08-08,903.22,906.11,901.8,906.1,"9,800,800"
1989-08-07,901.15,903.41,897.93,900.66,"8,398,000"
1989-08-05,893.93,897.62,893.93,897.61,"6,379,400"
1989-08-04,888.27,889.41,887.52,889.41,"5,941,300"
1989-08-03,894.24,894.24,890.8,890.8,"6,270,100"
1989-08-02,889.03,894.43,887.05,894.24,"6,558,200"
1989-08-01,896.34,896.34,890.62,890.98,"5,876,700"
1989-07-31,892.39,895.68,891.38,895.66,"10,616,100"
1989-07-29,898.35,898.35,894.46,894.48,"6,910,200"
1989-07-28,888.7,897.45,887.52,897.45,"10,442,300"
1989-07-27,897.03,897.03,892.16,892.71,"10,200,000"
1989-07-26,900.83,900.83,895.34,897.05,"11,544,400"
1989-07-25,892.08,899.1,891.68,899.1,"11,518,400"
1989-07-24,891.01,891.01,887.82,890.43,"7,888,300"
1989-07-22,894.5,894.5,892.18,892.66,"5,541,900"
1989-07-21,903.33,903.33,896.73,897.58,"8,329,500"
1989-07-20,897.36,900.59,897.36,900.59,"10,054,000"
1989-07-19,905.24,905.59,898.33,898.71,"9,593,900"
1989-07-18,909.42,909.64,902.64,905.1,"14,830,800"
1989-07-15,892.37,902.39,892.37,902.38,"11,060,800"
1989-07-14,889.18,895.12,889.18,890.39,"11,168,400"
1989-07-13,889.99,896.19,889.66,890.71,"13,822,500"
1989-07-12,883.19,895.32,883.19,891.09,"14,662,700"
1989-07-11,876.87,883.19,876.87,883.19,"12,966,500"
1989-07-10,870.09,876.57,868.35,869.5,"5,640,400"
1989-07-08,872.72,873.19,868.95,873.17,"3,952,700"
1989-07-07,860.59,878.01,855.48,878.01,"8,520,800"
1989-07-06,871.2,873.24,863.99,864.01,"6,320,500"
1989-07-05,875.39,878.4,871.1,874.27,"7,107,700"
1989-07-04,867.12,877.91,867.12,875.19,"11,564,600"
1989-07-03,853.55,865.9,853.55,865.9,"7,305,600"
1989-07-01,850.4,850.4,842.95,846.3,"5,153,300"
1989-06-30,864.26,864.26,854.61,854.61,"7,354,000"
1989-06-29,866.82,871.22,864.28,864.28,"7,374,700"
1989-06-28,879.36,879.36,866.28,866.48,"7,741,300"
1989-06-27,882.43,882.43,877.88,879.52,"6,867,100"
1989-06-26,887.82,892.39,882.73,882.73,"7,018,200"
1989-06-24,888.02,888.02,887.33,887.66,"5,200,400"
1989-06-23,891.34,891.34,881.54,888.02,"7,323,800"
1989-06-22,903.41,903.41,894.8,894.8,"7,916,100"
1989-06-21,907.22,908.84,903.43,903.43,"10,021,100"
1989-06-20,895.48,907.14,893.08,907.14,"11,843,600"
1989-06-19,909.44,909.44,894.74,895.6,"7,290,300"
1989-06-17,913.97,913.97,909.55,910.14,"7,285,100"
1989-06-16,929.62,929.62,913.98,914.18,"9,712,400"
1989-06-15,930.37,931.64,929.66,929.66,"13,173,800"
1989-06-14,919.23,930.51,917.7,930.26,"11,580,900"
1989-06-13,920.67,930.03,919.98,919.98,"12,942,700"
1989-06-12,911.06,920.48,909.82,920.48,"10,440,400"
1989-06-10,905.18,911.5,905.18,911.14,"8,246,800"
1989-06-09,898.08,904.69,892.59,904.69,"9,605,900"
1989-06-08,875.49,897.88,872.51,897.88,"7,636,800"
1989-06-07,896.4,896.4,875.65,875.99,"6,974,200"
1989-06-05,918.47,918.47,899.68,901.46,"4,603,400"
1989-06-03,925.14,926.98,921.18,921.18,"4,661,900"
1989-06-02,931.07,931.07,923.65,925.04,"4,748,900"
1989-06-01,932.59,935.28,932.48,932.48,"4,635,200"
1989-05-31,937.97,938.66,932.36,932.76,"5,599,900"
1989-05-30,937.16,938.99,937.16,938.24,"5,962,300"
1989-05-29,938.03,942.55,937.36,937.36,"5,342,100"
1989-05-27,935.95,939.05,935.95,938.19,"5,304,000"
1989-05-26,930.25,935.65,930.25,935.65,"6,411,100"
1989-05-25,934.94,934.94,928.89,930.34,"5,262,900"
1989-05-24,924.03,935.08,924.03,935.08,"7,024,100"
1989-05-23,929.8,929.8,924.23,924.59,"5,352,500"
1989-05-22,937.25,937.65,930.03,930.03,"6,751,700"
1989-05-20,933.82,936.97,933.82,936.93,"5,741,200"
1989-05-19,927.17,934.27,927.17,933.69,"7,680,000"
1989-05-18,928.56,928.56,926.25,926.91,"6,391,600"
1989-05-17,925.6,931.02,925.6,928.37,"7,574,500"
1989-05-16,926.45,926.45,922.99,925.37,"8,302,500"
1989-05-15,938.48,938.48,927.06,927.06,"7,369,100"
1989-05-13,945.74,945.74,939.66,939.66,"4,360,100"
1989-05-11,951.19,951.19,945.5,945.84,"8,338,400"
1989-05-10,950.16,953.55,950.16,951.09,"8,435,700"
1989-05-09,944.9,950.37,944.9,950.16,"9,496,500"
1989-05-08,948.98,952.71,944.5,944.5,"9,308,900"
1989-05-06,942.06,949.1,942.06,948.98,"7,249,000"
1989-05-04,941.8,941.8,941.8,941.8,"9,530,300"
1989-05-03,940.98,940.98,933.66,933.66,"8,817,700"
1989-05-02,946.19,947.08,940.58,941.13,"10,400,500"
1989-05-01,940.63,952.23,940.63,946.2,"9,399,200"
1989-04-29,935.3,940.54,935.3,940.54,"6,458,100"
1989-04-28,939.46,946.44,935.46,935.46,"10,740,400"
1989-04-27,934.52,939.21,932.35,939.21,"11,070,900"
1989-04-26,943.76,943.76,934.72,934.72,"12,288,500"
1989-04-25,949.05,949.62,943.81,943.81,"12,426,700"
1989-04-24,941.88,950.33,941.88,949.14,"10,609,400"
1989-04-22,947.54,947.54,941.88,941.88,"8,134,200"
1989-04-21,954.03,954.03,947.73,947.73,"14,109,900"
1989-04-20,957.74,957.74,943.26,953.91,"11,683,700"
1989-04-19,960.42,968.96,958.25,958.25,"14,237,900"
1989-04-18,962.65,962.65,955.98,960.01,"13,119,000"
1989-04-17,950.5,964.8,950.5,962.7,"16,095,100"
1989-04-15,944.59,950.32,944.45,950.31,"9,666,900"
1989-04-14,951.6,953.58,944.59,944.59,"16,189,300"
1989-04-13,928,951.48,928,951.48,"15,845,400"
1989-04-12,955.19,955.19,927.96,927.96,"13,953,800"
1989-04-11,963.26,963.26,955.49,955.49,"15,417,000"
