YYM1,CITY,CITY_CODE,GU_NAME,GU_CODE2,API_TT0,BaseRate,MoRate,FREQ,A_PSUM,SEOUL,METRO,LTV,DTI,MV_APT,JAEGO,BUNYANG,N_BUNYANG,IND_INDEX,JTP,LOAN_T,MON
201106,서울특별시,11,광진구,1121,99.722611545,3.25,4.8700,54,2.7223186111,1,1,55.854008881,53.038152801,12.016781,0,0,2,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,광진구,1121,98.72720074,3.25,5.0000,55,2.683675,1,1,55.658606726,53.065856775,12.016781,0,0,2,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,광진구,1121,95.744711228,3.25,4.9500,49,2.5119666667,1,1,56.006214549,53.137443114,12.016781,0,0,2,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,광진구,1121,93.527056141,3.25,5.0000,44,2.484825,1,1,55.775030069,53.178759754,12.391615,453,0,19,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,광진구,1121,93.052732994,3.25,4.7600,43,2.359425,1,1,56.052530813,53.288198585,12.391615,0,0,19,93.732,52.080110853,168.0988424,6
201209,서울특별시,11,광진구,1121,90.487830762,3.00,4.2900,49,2.2327876667,1,1,56.433888287,53.34801545,12.391615,0,0,19,102.411,53.270940687,169.36900072,9
201212,서울특별시,11,광진구,1121,88.171620789,2.75,4.1600,45,2.7206305,1,1,55.183792754,53.394459982,12.391615,0,0,19,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,광진구,1121,89.992547435,2.75,3.9700,83,4.1321239167,1,1,56.098766212,53.434200386,11.605616,0,0,20,101.446,56.153232883,169.77717703,3
201306,서울특별시,11,광진구,1121,89.491075526,2.50,3.7300,76,3.7980282381,1,1,56.326457258,53.485995787,11.605616,0,0,16,86.885,56.726654406,170.9829411,6
201309,서울특별시,11,광진구,1121,90.112813656,2.50,3.8200,70,3.36938,1,1,56.430998835,53.511773765,11.605616,0,0,10,99.614,59.142058043,172.75299191,9
201312,서울특별시,11,광진구,1121,90.771045299,2.50,3.7400,83,4.3850305714,1,1,56.226719287,53.529596904,11.605616,0,0,7,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,광진구,1121,92.632269284,2.50,3.6900,95,5.019415,1,1,56.393215646,53.582267835,11.579631,48,0,6,107.329,63.228155915,171.68830682,3
201406,서울특별시,11,광진구,1121,91.007726218,2.50,3.5800,72,3.7040583333,1,1,56.449758061,53.631921717,11.579631,0,0,16,96.914,63.999129453,171.68830682,6
201409,서울특별시,11,광진구,1121,93.569014338,2.25,3.5000,116,6.225645,1,1,70,63.696996182,11.579631,0,0,8,107.715,64.646119402,179.57457831,9
201412,서울특별시,11,광진구,1121,93.591438872,2.00,3.3300,82,4.5419186667,1,1,70,63.693839689,11.579631,0,0,5,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,광진구,1121,96.997627222,1.75,2.9700,154,8.8757073333,1,1,70,63.746776916,,43,43,0,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,광진구,1121,97.97335252,1.50,3.0100,114,6.42478,1,1,70,63.672078482,,0,0,3,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,광진구,1121,98.286709798,1.50,2.9200,106,6.025477,1,1,70,63.673898686,,0,0,0,110.8,71.808672278,284.97710897,9
201512,서울특별시,11,광진구,1121,100.65155869,1.50,3.1200,77,4.8489925,1,1,70,63.67308636,,28,28,22,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,광진구,1121,99.571415097,1.50,2.9700,103,5.2448369848,1,1,70,63.605538529,11.93686,0,854,9,120.4,74.577835467,292.6149979,3
201606,서울특별시,11,광진구,1121,102.57088668,1.25,2.7700,149,8.691543254,1,1,70,63.615598583,11.93686,0,0,0,96.1,75.069395239,293.71253016,6
201609,서울특별시,11,광진구,1121,105.2126944,1.25,2.8000,129,7.9232766667,1,1,70,63.612273332,11.93686,0,0,0,109.4,74.178229776,301.19151583,9
201612,서울특별시,11,광진구,1121,106.87770812,1.25,3.1300,49,2.9836666667,1,1,70,63.61131715,11.93686,0,0,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,광진구,1121,106.17760908,1.25,3.2100,120,7.33177625,1,1,70,63.602880978,11.93686,0,0,0,113.7,73.220091035,306.60869096,3
201706,서울특별시,11,광진구,1121,110.54798095,1.25,3.2200,171,10.752800476,1,1,70,63.611486173,11.93686,0,0,0,98.4,72.379698282,315.17031311,6
201709,서울특별시,11,광진구,1121,114.68145423,1.25,3.2400,116,7.9904392308,1,1,47.413793103,42.586206897,11.93686,0,0,0,129,71.199623675,317.67243623,9
201712,서울특별시,11,광진구,1121,120.93647177,1.50,3.4200,30,1.9806833333,1,1,46.666666667,43.333333333,11.93686,0,0,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,동대문구,1123,78.080179095,4.00,5.4600,162,4.1292439048,1,1,64.529486945,100,7.440038,0,0,0,109.907,48.372,104.381241,3
200606,서울특별시,11,동대문구,1123,73.523981397,4.25,5.4800,103,2.699545,1,1,64.510468654,100,7.440038,658,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,동대문구,1123,77.438605929,4.50,5.7700,192,4.9614763921,1,1,64.651042606,100,7.440038,41,0,0,123.203,47.67,110.66641,9
200612,서울특별시,11,동대문구,1123,83.588640121,4.50,5.8800,186,4.9884655,1,1,51.134513785,100,7.440038,0,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,동대문구,1123,83.734088827,4.50,6.2000,168,4.4989217417,1,1,51.430281916,48.373056883,7.995495,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,동대문구,1123,87.270150598,4.50,6.1300,107,3.2165564286,1,1,51.709876429,47.646114772,7.995495,275,67,0,102.227,43.14,110.307341,6
200709,서울특별시,11,동대문구,1123,90.636545993,5.00,6.5200,118,3.4877948333,1,1,52.248479991,47.506364785,7.995495,16,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,동대문구,1123,90.169950465,5.00,6.8500,125,3.7887898333,1,1,52.177483554,47.856920712,7.995495,0,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,동대문구,1123,95.392803099,5.00,6.7000,213,6.8553027778,1,1,52.545729819,47.088034801,9.709303,48,157,0,113.158,41.163,118.919127,3
200806,서울특별시,11,동대문구,1123,102.65788314,5.00,6.7700,131,4.6302563889,1,1,52.514618288,45.601286345,9.709303,0,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,동대문구,1123,84.652562874,5.25,7.2500,26,0.8949,1,1,52.430264548,47.040203467,9.709303,107,0,0,113.355,38.94,128.216878,9
200812,서울특별시,11,동대문구,1123,89.636101673,3.00,6.8100,13,0.4244833333,1,1,61.760953925,100,9.709303,959,0,0,94.249,38.67,129.852736,12
200903,서울특별시,11,동대문구,1123,101.60374527,2.00,5.4300,45,1.6378003333,1,1,61.718987772,100,10.096756,433,0,27,88.832,38.61226547,130.541711,3
200906,서울특별시,11,동대문구,1123,95.675140086,2.00,5.2500,70,2.3837066667,1,1,61.713666856,100,10.096756,72,0,24,85.09,38.886481048,132.995958,6
200909,서울특별시,11,동대문구,1123,104.42762316,2.00,5.7700,85,3.1530741667,1,1,56.286547204,61.180411425,10.096756,0,0,60,101.241,39.73417782,136.885476,9
200912,서울특별시,11,동대문구,1123,97.236108215,2.00,5.9000,89,3.0283625,1,1,56.305022012,53.222873526,10.096756,0,0,60,104.097,40.563106195,139.556317,12
201003,서울특별시,11,동대문구,1123,100.99308874,2.00,5.4700,95,3.3898866667,1,1,56.323571945,53.169495222,10.446629,0,725,60,95.757,41.29149696,140.959729,3
201006,서울특별시,11,동대문구,1123,98.367013582,2.00,4.6200,49,1.6300666667,1,1,56.393269753,53.334921952,10.446629,0,0,112,97.3,42.057047881,147.444443,6
201009,서울특별시,11,동대문구,1123,99.29418422,2.25,4.8000,53,1.918975,1,1,56.53477351,100,10.446629,0,0,112,100.096,42.968426109,149.638557,9
201012,서울특별시,11,동대문구,1123,97.710735355,2.50,4.6700,93,3.298875,1,1,56.505202923,100,10.446629,1164,0,105,107.329,44.371215491,152.647694,12
201103,서울특별시,11,동대문구,1123,99.848177328,3.00,4.8900,131,4.5583240833,1,1,56.537320546,100,10.757686,157,336,101,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,동대문구,1123,98.975942854,3.25,4.8700,91,3.3047818333,1,1,56.572498232,53.038152801,10.757686,116,0,76,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,동대문구,1123,100.59397641,3.25,5.0000,96,3.5547641667,1,1,56.526774901,53.065856775,10.757686,0,0,72,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,동대문구,1123,97.614245292,3.25,4.9500,72,2.517911,1,1,56.814681358,53.137443114,10.757686,451,2652,72,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,동대문구,1123,97.267691032,3.25,5.0000,105,3.51665,1,1,56.962353039,53.178759754,11.627981,0,0,72,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,동대문구,1123,96.453388554,3.25,4.7600,75,2.4460156667,1,1,57.012427729,53.288198585,11.627981,0,0,31,93.732,52.080110853,168.0988424,6
201209,서울특별시,11,동대문구,1123,93.891345613,3.00,4.2900,86,2.9016981667,1,1,57.142834119,53.34801545,11.627981,0,0,26,102.411,53.270940687,169.56891325,9
201212,서울특별시,11,동대문구,1123,91.280968943,2.75,4.1600,66,2.3760951667,1,1,57.110508098,53.394459982,11.627981,0,0,26,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,동대문구,1123,92.079913946,2.75,3.9700,108,3.5565898571,1,1,57.204733566,53.434200386,11.441665,0,0,26,101.446,56.153232883,169.77717703,3
201306,서울특별시,11,동대문구,1123,91.924255109,2.50,3.7300,110,3.5615478571,1,1,57.332379425,53.485995787,11.441665,0,0,4,86.885,56.726654406,170.10341347,6
201309,서울특별시,11,동대문구,1123,93.52596834,2.50,3.8200,129,4.3113031061,1,1,57.383585618,53.511773765,11.441665,0,0,4,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,동대문구,1123,94.058213519,2.50,3.7400,122,4.1515602778,1,1,57.406913591,53.529596904,11.441665,132,0,2,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,동대문구,1123,95.929619504,2.50,3.6900,181,6.4645975397,1,1,57.468400929,53.582267835,12.086026,0,0,0,107.329,63.228155915,171.68830682,3
201406,서울특별시,11,동대문구,1123,95.821636988,2.50,3.5800,120,4.1365433333,1,1,57.559724377,53.631921717,12.086026,0,0,11,96.914,63.999129453,171.68830682,6
201409,서울특별시,11,동대문구,1123,97.194750063,2.25,3.5000,178,6.1386061499,1,1,70,63.696996182,12.086026,0,0,0,107.715,64.646119402,176.63674073,9
201412,서울특별시,11,동대문구,1123,96.997961685,2.00,3.3300,127,4.5536991667,1,1,70,63.693839689,12.086026,0,0,0,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,동대문구,1123,100.07454517,1.75,2.9700,229,8.2605798874,1,1,70,63.746776916,,0,0,0,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,동대문구,1123,102.76981403,1.50,3.0100,191,6.9849522937,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,271.7657338,6
201509,서울특별시,11,동대문구,1123,105.88315836,1.50,2.9200,187,7.2650371786,1,1,70,63.673898686,,0,1348,0,110.8,71.808672278,284.97710897,9
201512,서울특별시,11,동대문구,1123,105.83494568,1.50,3.1200,108,4.5586306667,1,1,70,63.67308636,,0,999,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,동대문구,1123,106.55511524,1.50,2.9700,181,7.2903490952,1,1,70,63.605538529,12.398735,0,36,64,120.4,74.577835467,285.20501337,3
201606,서울특별시,11,동대문구,1123,108.02165081,1.25,2.7700,213,8.2671580649,1,1,70,63.615598583,12.398735,0,802,0,96.1,75.069395239,296.04091152,6
201609,서울특별시,11,동대문구,1123,111.20685618,1.25,2.8000,180,7.5109631995,1,1,70,63.612273332,12.398735,0,0,0,109.4,74.178229776,301.19151583,9
201612,서울특별시,11,동대문구,1123,113.36058036,1.25,3.1300,67,2.77155,1,1,70,63.61131715,12.398735,0,0,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,동대문구,1123,113.13690058,1.25,3.2100,172,7.1450602381,1,1,70,63.602880978,12.398735,0,0,0,113.7,73.220091035,306.60869096,3
201706,서울특별시,11,동대문구,1123,116.39147605,1.25,3.2200,198,8.5851954804,1,1,70,63.611486173,12.398735,0,0,0,98.4,72.379698282,312.60006936,6
201709,서울특별시,11,동대문구,1123,119.17886667,1.25,3.2400,160,6.6390333333,1,1,42.1875,47.8125,12.398735,0,299,0,129,71.199623675,316.45983742,9
201712,서울특별시,11,동대문구,1123,120.33262236,1.50,3.4200,53,2.495125,1,1,44.339622642,45.660377358,12.398735,0,0,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,중랑구,1126,68.08706092,4.00,5.4600,162,3.0997260714,1,1,64.529486945,100,5.450059,0,264,0,109.907,48.372,104.381241,3
200606,서울특별시,11,중랑구,1126,81.625861082,4.25,5.4800,118,2.4747816667,1,1,64.510468654,100,5.450059,165,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,중랑구,1126,65.61805676,4.50,5.7700,177,3.555003961,1,1,64.651042606,100,5.450059,0,199,0,123.203,47.67,110.66641,9
200612,서울특별시,11,중랑구,1126,67.032302208,4.50,5.8800,175,3.7554513687,1,1,51.07833954,99.657142857,5.450059,0,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,중랑구,1126,75.933568529,4.50,6.2000,140,2.9237606111,1,1,51.478879674,51.214555659,6.855805,199,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,중랑구,1126,78.083948455,4.50,6.1300,116,2.5765091905,1,1,51.815235407,50.756469088,6.855805,0,141,0,102.227,43.14,110.307341,6
200709,서울특별시,11,중랑구,1126,93.391629739,5.00,6.5200,119,3.0334620833,1,1,52.068033502,49.631650109,6.855805,0,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,중랑구,1126,84.008451257,5.00,6.8500,110,2.7339575,1,1,52.350108307,50.124378394,6.855805,111,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,중랑구,1126,90.006893756,5.00,6.7000,245,6.826133732,1,1,52.611535221,49.32600788,7.620491,0,80,0,113.158,41.163,118.919127,3
200806,서울특별시,11,중랑구,1126,100.64278232,5.00,6.7700,118,3.9366566667,1,1,52.674690819,46.550042216,7.620491,18,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,중랑구,1126,101.55546494,5.25,7.2500,32,0.9043,1,1,52.857466762,48.639468405,7.620491,31,0,0,113.355,38.94,128.216878,9
200812,서울특별시,11,중랑구,1126,89.729868747,3.00,6.8100,17,0.4618,1,1,61.760953925,100,7.620491,0,0,0,94.249,38.67,129.852736,12
200903,서울특별시,11,중랑구,1126,85.913863705,2.00,5.4300,67,2.0215083333,1,1,61.718987772,100,7.96423,141,0,0,88.832,38.61226547,130.541711,3
200906,서울특별시,11,중랑구,1126,95.925268901,2.00,5.2500,114,3.3267466905,1,1,61.713666856,100,7.96423,0,0,0,85.09,38.886481048,132.995958,6
200909,서울특별시,11,중랑구,1126,97.968427149,2.00,5.7700,145,4.6169391667,1,1,56.267762423,61.180411425,7.96423,0,1326,0,101.241,39.73417782,136.885476,9
200912,서울특별시,11,중랑구,1126,96.278999038,2.00,5.9000,58,1.753225,1,1,56.329048757,53.419037264,7.96423,0,878,0,104.097,40.563106195,139.556317,12
201003,서울특별시,11,중랑구,1126,99.881844531,2.00,5.4700,106,3.2343343333,1,1,56.419922208,53.345952668,8.480192,0,0,0,95.757,41.29149696,140.959729,3
201006,서울특별시,11,중랑구,1126,97.575945062,2.00,4.6200,50,1.4495444167,1,1,56.302278011,53.43688889,8.480192,18,0,0,97.3,42.057047881,147.444443,6
201009,서울특별시,11,중랑구,1126,97.196363142,2.25,4.8000,51,1.5166276667,1,1,56.53477351,100,8.480192,0,0,140,100.096,42.968426109,149.638557,9
201012,서울특별시,11,중랑구,1126,96.132435106,2.50,4.6700,94,2.7718595833,1,1,56.605993,100,8.480192,411,0,108,107.329,44.371215491,152.647694,12
201103,서울특별시,11,중랑구,1126,98.391390185,3.00,4.8900,131,4.1066445,1,1,56.573335578,100,8.499358,0,0,92,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,중랑구,1126,97.270241128,3.25,4.8700,87,2.5326191667,1,1,56.673852529,53.038152801,8.499358,0,0,78,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,중랑구,1126,98.2204716,3.25,5.0000,99,2.865175,1,1,56.772146174,53.065856775,8.499358,0,0,129,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,중랑구,1126,95.242111295,3.25,4.9500,81,2.563744381,1,1,56.704456334,53.137443114,8.499358,0,0,119,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,중랑구,1126,94.217170939,3.25,5.0000,122,3.6261375,1,1,56.962353039,53.178759754,8.905431,0,0,81,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,중랑구,1126,94.084719812,3.25,4.7600,77,2.1129828333,1,1,57.077737171,53.288198585,8.905431,0,0,73,93.732,52.080110853,168.5365483,6
201209,서울특별시,11,중랑구,1126,91.875904346,3.00,4.2900,67,1.8871183333,1,1,57.142834119,53.34801545,8.905431,0,0,76,102.411,53.270940687,169.56891325,9
201212,서울특별시,11,중랑구,1126,89.831454857,2.75,4.1600,78,2.1252996667,1,1,57.186363032,53.394459982,8.905431,118,0,69,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,중랑구,1126,90.565738561,2.75,3.9700,101,2.8668871429,1,1,57.251353825,53.434200386,8.757612,0,0,55,101.446,56.153232883,169.34191893,3
201306,서울특별시,11,중랑구,1126,90.619573395,2.50,3.7300,106,2.8761758333,1,1,57.332379425,53.485995787,8.757612,0,0,43,86.885,56.726654406,170.54034361,6
201309,서울특별시,11,중랑구,1126,92.366346893,2.50,3.8200,145,4.1045835,1,1,57.383585618,53.511773765,8.757612,0,0,43,99.614,59.142058043,171.30661788,9
201312,서울특별시,11,중랑구,1126,91.870574821,2.50,3.7400,100,2.7779811903,1,1,57.406913591,53.529596904,8.757612,1896,0,89,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,중랑구,1126,93.839114177,2.50,3.6900,173,4.852346,1,1,57.46706097,53.582267835,9.409243,0,1402,68,107.329,63.228155915,171.18644986,3
201406,서울특별시,11,중랑구,1126,91.809079956,2.50,3.5800,102,2.9404573171,1,1,57.559724377,53.631921717,9.409243,1402,0,42,96.914,63.999129453,171.68830682,6
201409,서울특별시,11,중랑구,1126,94.393187542,2.25,3.5000,164,5.0907514678,1,1,70,63.696996182,9.409243,0,0,42,107.715,64.646119402,179.57457831,9
201412,서울특별시,11,중랑구,1126,93.985180064,2.00,3.3300,123,4.0154611429,1,1,70,63.693839689,9.409243,0,0,3,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,중랑구,1126,95.709004025,1.75,2.9700,242,7.2652504271,1,1,70,63.746776916,,265,0,0,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,중랑구,1126,100.05224555,1.50,3.0100,177,5.4811752381,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,중랑구,1126,102.78388938,1.50,2.9200,155,5.0277894524,1,1,70,63.673898686,,26,0,11,110.8,71.808672278,284.97710897,9
201512,서울특별시,11,중랑구,1126,101.13057107,1.50,3.1200,97,3.0971761905,1,1,70,63.67308636,,0,0,0,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,중랑구,1126,103.17878979,1.50,2.9700,177,5.6520808333,1,1,70,63.605538529,9.866969,0,0,0,120.4,74.577835467,287.07989545,3
201606,서울특별시,11,중랑구,1126,104.24151632,1.25,2.7700,188,6.46064425,1,1,70,63.615598583,9.866969,0,0,0,96.1,75.069395239,293.71253016,6
201609,서울특별시,11,중랑구,1126,106.55016684,1.25,2.8000,165,5.6219503571,1,1,70,63.612273332,9.866969,0,0,0,109.4,74.178229776,298.62473014,9
201612,서울특별시,11,중랑구,1126,106.36200045,1.25,3.1300,65,2.134,1,1,70,63.61131715,9.866969,0,0,0,120.4,73.233544849,305.47632673,12
