,year,metro,id,sex,old_h,grand_h,single_h,multi_h,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
264,2021,G1,13000382,2,G2,G2,G1,G2,62,3,4,2,8550,195,1804,1655,I,9,2,9
265,2021,G1,13100102,1,G2,G2,G2,G2,69,3,4,2,22200,0,1625,1476,,,1,9
266,2021,G1,13100112,2,G2,G2,G2,G2,58,1,4,4,57680,0,2431,2141,R,5,1,9
267,2021,G1,13100122,1,G2,G2,G2,G2,51,2,4,1,1100,0,1993,1808,P,3,3,9
268,2021,G1,13100142,1,G2,G2,G2,G2,54,4,6,2,166160,0,16734,11850,O,2,1,14
269,2021,G1,13100152,1,G1,G2,G2,G2,80,2,6,2,223480,0,8850,5541,,,1,14
270,2021,G1,13100172,2,G2,G2,G2,G2,25,1,5,1,4870,0,2186,1970,Q,2,3,12
271,2021,G1,13100192,1,G2,G2,G2,G2,59,4,4,2,36390,11503,3974,3014,H,8,1,9
272,2021,G2,13100202,1,G2,G2,G2,G2,56,2,6,2,1300,0,8708,7105,C,3,5,14
273,2021,G2,13100212,1,G2,G2,G2,G2,44,5,4,2,62748,10000,8797,6905,H,8,1,9
274,2021,G2,13100242,1,G2,G2,G2,G2,66,3,3,2,4640,2150,4024,3764,,,3,6
275,2021,G2,13100262,2,G2,G2,G2,G2,26,1,6,1,9245,8500,3321,2755,Q,2,2,14
276,2021,G2,13100272,2,G2,G2,G2,G2,31,1,6,1,280,0,1865,1831,P,2,3,14
277,2021,G2,13100282,1,G2,G2,G2,G2,75,3,2,2,35730,2000,7347,6746,,,1,0
278,2021,G2,13100292,2,G2,G2,G2,G2,70,2,4,3,51830,0,1660,1489,,,5,9
279,2021,G1,13100342,1,G2,G2,G2,G2,38,2,4,2,24854,7900,5899,4853,F,3,1,9
280,2021,G1,13100352,1,G2,G2,G2,G2,38,4,6,2,80110,0,9823,8280,M,2,1,14
281,2021,G1,13100362,1,G2,G2,G2,G2,40,3,5,2,48950,3000,5112,4434,Q,3,1,12
282,2021,G1,13100382,1,G2,G2,G2,G2,57,4,6,2,40010,9100,9262,7337,G,3,2,14
283,2021,G1,13700141,2,G2,G2,G1,G2,51,3,6,4,4890,830,2726,2717,N,9,3,14
284,2021,G1,13700151,1,G1,G2,G2,G2,71,2,3,2,16900,1565,857,708,,,1,6
285,2021,G1,13700161,2,G2,G2,G2,G2,50,2,4,4,23800,7150,8587,7025,K,3,1,9
286,2021,G1,13700171,1,G1,G2,G2,G2,79,1,5,3,10,0,580,579,,,5,12
287,2021,G1,13700191,1,G1,G2,G2,G2,74,1,3,3,75300,0,1335,1002,,,1,6
288,2021,G2,13700201,1,G2,G2,G2,G2,39,4,6,2,3693,0,4452,3960,M,3,3,14
289,2021,G2,13700221,1,G1,G2,G2,G2,73,2,4,2,33280,0,2930,2874,,,1,9
290,2021,G2,13700231,1,G1,G2,G2,G2,68,2,4,2,88000,1100,5585,4815,,,1,9
291,2021,G2,13700241,1,G2,G2,G2,G2,40,4,6,2,25354,9180,4902,4040,C,3,1,14
292,2021,G2,13700251,1,G2,G2,G2,G2,62,2,4,2,35550,0,5598,4886,H,8,2,9
293,2021,G2,13700261,1,G2,G2,G2,G2,53,2,5,4,154,660,2570,2533,S,8,3,12
294,2021,G2,13700271,1,G2,G2,G2,G2,45,5,6,2,2328,360,6184,5534,F,7,3,14
295,2021,G1,13700311,1,G2,G2,G2,G2,50,2,4,4,29000,8630,8951,7840,F,7,2,9
296,2021,G1,13700341,1,G2,G2,G2,G2,38,1,4,1,477,530,5138,4868,F,7,4,9
297,2021,G1,13700351,1,G2,G2,G2,G2,42,5,4,2,184480,97800,8356,6075,E,9,1,9
298,2021,G1,13700361,1,G2,G2,G2,G2,40,2,5,2,24811,9280,10476,8926,R,2,1,12
299,2021,G1,13700391,1,G2,G2,G2,G2,41,1,4,1,25024,15549,4084,3232,C,8,1,9
300,2021,G1,13800101,2,G2,G2,G2,G2,62,2,4,2,63000,13150,3508,3069,Q,2,1,9
301,2021,G1,13800111,2,G2,G2,G2,G2,29,1,5,1,5540,800,4014,3814,J,3,3,12
302,2021,G1,13800121,1,G2,G2,G2,G2,67,2,2,2,18150,2000,5933,5380,F,7,1,0
303,2021,G1,13800131,2,G2,G2,G2,G2,42,1,8,1,6100,1166,2223,2158,J,3,2,18
304,2021,G1,13800141,1,G2,G2,G2,G2,68,3,3,2,70996,100,5046,4664,,,1,6
305,2021,G1,13800151,1,G2,G2,G2,G2,53,4,5,2,23420,4989,6299,5760,F,7,2,12
306,2021,G1,13800161,1,G2,G2,G2,G2,46,4,5,2,65158,24740,6154,4895,N,3,1,12
307,2021,G1,13800171,1,G2,G2,G2,G2,37,3,4,2,119109,12000,14626,12127,I,1,2,9
308,2021,G1,13800181,1,G2,G2,G2,G2,37,1,4,1,1500,689,2664,2356,,,3,9
309,2021,G2,13800201,2,G2,G2,G2,G2,36,2,7,1,18020,5500,5565,4695,J,2,1,16
310,2021,G2,13800221,1,G2,G2,G2,G2,51,3,5,2,60168,17700,5151,2647,C,7,2,12
311,2021,G2,13800231,1,G2,G2,G2,G2,54,3,4,2,109298,19070,11711,10773,H,8,1,9
312,2021,G2,13800241,2,G1,G2,G2,G2,69,1,5,4,745,1876,2817,2447,,,3,12
313,2021,G2,13800251,1,G2,G2,G2,G2,66,2,4,2,51880,0,4127,3853,,,1,9
314,2021,G2,13800261,2,G2,G2,G2,G2,59,2,5,3,16350,0,2518,2272,Q,4,1,12
315,2021,G1,13800301,1,G2,G2,G2,G2,43,5,5,2,98398,41520,6074,5163,F,3,1,12
316,2021,G1,13800311,1,G2,G2,G2,G2,54,4,6,2,62340,22888,11517,8829,C,3,3,14
317,2021,G1,13800331,2,G2,G2,G2,G2,62,1,3,3,10,0,655,591,,,4,6
318,2021,G1,13800341,1,G2,G2,G2,G1,60,2,2,2,20450,0,7026,5176,H,8,1,0
319,2021,G1,13800351,2,G2,G2,G2,G2,61,3,3,2,22075,8014,3461,2894,I,4,1,6
320,2021,G1,13800361,1,G1,G2,G2,G2,72,1,7,3,41770,14350,1244,541,,,1,16
321,2021,G1,13800381,1,G1,G2,G2,G2,88,2,6,2,77200,1000,2526,1993,,,1,14
322,2021,G1,13900101,1,G1,G2,G2,G2,79,2,3,2,67882,1000,4138,3988,N,9,1,6
323,2021,G1,13900131,2,G1,G2,G2,G2,74,1,4,3,41040,0,821,752,,,1,9
324,2021,G1,13900181,1,G2,G2,G2,G2,64,3,4,2,25315,0,6651,6356,H,9,2,9
325,2021,G2,13900201,1,G1,G2,G2,G2,69,2,4,2,3112,300,1025,912,Q,9,3,9
326,2021,G2,13900211,1,G2,G2,G2,G2,47,2,4,2,13938,5000,4936,4282,F,3,3,9
327,2021,G2,13900241,1,G2,G2,G2,G2,42,4,5,2,120290,28000,12306,10542,C,8,1,12
328,2021,G2,13900251,1,G1,G2,G2,G2,77,2,3,2,25188,0,2999,2852,H,8,1,6
329,2021,G1,13900301,1,G1,G2,G2,G2,76,1,3,4,4191,0,2307,2245,N,9,2,6
330,2021,G1,13900311,1,G2,G2,G2,G2,58,3,8,2,973,0,6265,5892,S,2,5,18
331,2021,G1,13900341,1,G2,G2,G2,G2,41,3,4,2,14886,60,3154,2185,H,9,2,9
332,2021,G1,13900381,1,G2,G2,G2,G2,52,4,3,2,1110,800,5660,5475,F,7,3,6
333,2021,G1,13900391,1,G2,G2,G2,G2,52,3,6,2,64874,20500,5059,3415,G,5,1,14
334,2021,G1,14000102,1,G2,G2,G2,G2,61,2,3,2,15110,0,868,535,H,8,1,6
335,2021,G1,14000112,1,G2,G2,G2,G2,42,4,5,2,56768,3000,14290,10482,G,5,1,12
336,2021,G1,14000122,1,G2,G2,G2,G2,40,4,5,2,196172,22300,16497,12558,M,2,1,12
337,2021,G1,14000142,2,G2,G2,G2,G2,39,1,7,1,15786,14000,10207,7183,F,2,3,16
338,2021,G1,14000152,1,G2,G2,G2,G2,42,4,5,2,187956,60716,9895,7292,C,3,1,12
339,2021,G1,14000172,2,G2,G2,G2,G2,26,1,6,1,778,0,2454,2244,M,2,3,14
340,2021,G1,14000182,1,G2,G2,G2,G2,63,2,4,2,3230,2080,6264,5399,F,7,3,9
341,2021,G1,14000192,1,G2,G2,G2,G2,50,4,7,2,87650,27406,8684,6197,P,2,1,16
342,2021,G1,14000302,1,G2,G2,G2,G2,39,4,6,2,559154,198000,27257,16575,C,8,1,14
343,2021,G1,14000322,1,G2,G2,G2,G2,38,3,7,2,39315,12657,4942,3955,P,3,2,16
344,2021,G1,14000332,1,G2,G2,G2,G2,43,4,6,2,74167,0,10203,8856,J,2,1,14
345,2021,G1,14000342,2,G2,G2,G2,G2,54,1,4,1,1007,6131,1684,1672,,,3,9
346,2021,G1,14000352,1,G2,G2,G2,G2,36,3,5,2,64999,18620,10565,7872,C,8,1,12
347,2021,G1,14000362,1,G2,G2,G2,G2,61,3,8,2,42890,17900,5344,3217,S,2,1,18
348,2021,G1,14000372,2,G1,G2,G2,G2,78,1,2,3,140100,19400,4326,3325,,,5,0
349,2021,G1,14000382,2,G2,G2,G2,G2,26,1,5,1,1921,600,3471,3216,G,5,3,12
350,2021,G1,14100112,1,G2,G2,G2,G1,48,2,5,2,2600,1000,2844,2843,,,3,12
351,2021,G1,14100122,1,G2,G2,G2,G2,68,2,6,2,81214,16032,4763,4168,,,1,14
352,2021,G1,14100142,2,G2,G2,G2,G1,70,3,3,2,16235,0,6619,6592,N,9,2,6
353,2021,G1,14100162,2,G1,G2,G2,G2,66,1,3,3,76122,49600,2865,2382,G,5,1,6
354,2021,G1,14100172,1,G2,G2,G2,G2,53,1,5,4,30560,3600,1962,1468,N,8,1,12
355,2021,G1,14100182,1,G2,G2,G2,G2,26,1,6,1,1140,30,2441,2400,J,9,3,14
356,2021,G2,14100202,1,G2,G2,G2,G2,51,2,4,1,13655,1300,2308,2073,,,1,9
357,2021,G1,14100322,1,G2,G2,G2,G2,37,2,6,2,26015,10000,6660,5172,M,3,2,14
358,2021,G1,14100342,1,G2,G2,G2,G2,34,2,6,2,27800,14000,10137,8019,J,2,2,14
359,2021,G1,14100362,2,G2,G2,G2,G2,54,2,2,3,1269,2500,3222,3174,G,7,3,0
360,2021,G1,14100372,1,G2,G2,G2,G2,41,4,7,2,14100,0,9520,9102,,,1,16
361,2021,G1,14100382,1,G2,G2,G2,G2,61,3,3,2,16892,11500,8066,6828,F,7,1,6
362,2021,G1,14100392,1,G2,G2,G2,G2,27,1,6,1,6520,1000,3636,3360,C,2,2,14
363,2021,G1,14700101,1,G2,G2,G2,G2,45,2,7,2,241300,0,45985,28975,M,2,1,16
364,2021,G1,14700131,1,G2,G2,G2,G2,49,4,6,2,161770,10840,21454,16032,F,1,1,14
365,2021,G1,14700151,2,G2,G2,G2,G2,32,1,5,1,20920,0,4454,3816,C,3,1,12
366,2021,G1,14700181,1,G2,G2,G2,G2,65,2,4,2,906,0,1870,1711,,,3,9
367,2021,G1,14700301,1,G2,G2,G2,G2,60,2,2,2,35650,100,7272,6892,N,7,1,0
368,2021,G1,14700331,1,G2,G2,G2,G2,69,3,4,2,272000,173000,6693,1249,A,6,1,9
369,2021,G1,14700351,1,G2,G2,G2,G2,49,4,6,2,90430,0,20408,15871,G,3,1,14
370,2021,G1,14700361,1,G1,G2,G2,G2,86,1,1,3,58000,0,6177,5969,,,1,0
371,2021,G1,14700381,1,G2,G2,G2,G2,63,2,6,2,3846,1085,2665,2053,Q,2,3,14
372,2021,G1,14700391,1,G2,G2,G1,G2,45,2,6,4,68226,26600,11985,4793,K,3,1,14
373,2021,G1,14800131,1,G1,G2,G2,G1,78,2,3,2,1030,0,1499,1498,,,3,6
374,2021,G1,14800141,2,G2,G2,G2,G2,71,2,2,3,525,1000,1495,1494,,,3,0
375,2021,G1,14800171,1,G2,G2,G2,G2,49,2,5,2,21580,0,6338,5209,,,5,12
376,2021,G1,14800301,2,G2,G2,G2,G2,60,2,4,4,68860,14020,3303,2613,,,1,9
377,2021,G1,14800311,1,G2,G2,G2,G2,46,4,6,2,130229,7000,11191,9561,F,7,1,14
378,2021,G1,14800321,1,G2,G2,G2,G2,34,3,6,2,67586,19580,2566,1566,I,4,3,14
379,2021,G1,14800381,1,G2,G2,G2,G2,51,3,6,2,56700,6880,10530,9480,F,7,2,14
380,2021,G1,14800391,1,G1,G2,G2,G1,67,2,7,2,211050,103320,6175,2493,S,2,1,16
381,2021,G1,14900101,1,G2,G2,G2,G2,50,6,4,2,86280,0,11764,9670,O,4,1,9
382,2021,G1,14900121,1,G2,G2,G2,G2,60,4,4,2,112155,35040,6494,6052,L,2,2,9
383,2021,G1,14900131,1,G2,G2,G2,G2,58,3,4,4,111820,9500,4546,3656,N,9,1,9
384,2021,G1,14900151,1,G1,G2,G2,G2,79,2,4,2,753,0,1549,1483,,,3,9
385,2021,G1,14900171,1,G1,G2,G2,G2,76,2,4,2,27170,0,2889,2170,O,9,1,9
386,2021,G1,14900301,1,G2,G2,G2,G2,48,4,7,2,71185,27840,9257,6650,P,3,1,16
387,2021,G1,14900311,1,G2,G2,G2,G2,58,4,8,2,210151,30500,18254,12015,P,2,1,18
388,2021,G1,14900321,1,G2,G2,G2,G2,67,2,6,2,30432,0,6037,5615,C,8,1,14
389,2021,G1,14900361,2,G2,G2,G2,G2,54,3,2,4,44100,15000,4892,4382,F,7,1,0
390,2021,G1,14900381,1,G2,G2,G2,G2,57,3,6,3,65292,0,9411,8783,,,1,14
391,2021,G1,14900391,1,G2,G2,G2,G2,45,3,6,2,49796,8124,4897,4175,F,7,2,14
392,2021,G1,15000102,2,G1,G2,G2,G2,85,1,1,3,650,0,1202,1201,,,5,0
393,2021,G1,15000162,2,G1,G2,G2,G2,68,1,2,4,1060,442,760,710,,,3,0
394,2021,G1,15000182,2,G2,G2,G2,G2,38,1,6,1,35141,22000,4709,3401,G,3,2,14
395,2021,G1,15000302,1,G2,G2,G2,G2,79,4,3,2,39775,0,4331,3989,,,1,6
396,2021,G1,15000312,1,G2,G2,G2,G2,33,3,4,2,26554,15000,4441,3711,H,4,2,9
397,2021,G1,15000322,1,G1,G2,G2,G2,70,1,2,4,7768,0,439,402,,,2,0
398,2021,G1,15000342,1,G1,G2,G2,G2,81,2,4,2,246300,80000,2498,1790,N,3,1,9
399,2021,G1,15000372,1,G2,G2,G2,G2,63,3,4,2,38608,120,9850,8746,N,9,1,9
400,2021,G1,15000392,1,G2,G2,G2,G2,29,1,5,1,4904,4200,1756,1653,C,8,2,12
401,2021,G1,15100112,2,G1,G2,G2,G2,73,1,1,3,1030,0,454,441,,,3,0
402,2021,G1,15100122,2,G1,G2,G2,G2,73,1,3,3,600,0,794,793,,,3,6
403,2021,G1,15100132,1,G2,G2,G2,G2,28,2,4,2,20840,19500,3097,2554,P,3,2,9
404,2021,G1,15100142,1,G2,G2,G2,G2,45,4,6,2,219927,27000,22567,14147,M,2,1,14
405,2021,G1,15100192,1,G2,G2,G2,G2,44,4,4,2,60500,26300,14946,11093,K,3,2,9
406,2021,G1,15100302,1,G2,G2,G2,G2,55,3,5,2,51300,7000,8546,6666,C,3,1,12
407,2021,G1,15100312,1,G2,G2,G2,G2,31,2,7,2,13090,1600,6718,5998,M,2,2,16
408,2021,G1,15100322,1,G2,G2,G2,G2,33,5,6,2,88170,47600,2861,1908,,,1,14
409,2021,G1,15100342,2,G2,G2,G2,G2,47,1,4,1,3464,4860,1501,1093,I,4,3,9
410,2021,G1,15100352,1,G2,G2,G2,G2,35,2,4,1,17381,200,3295,3171,H,9,2,9
411,2021,G1,15700141,1,G2,G2,G2,G2,65,3,4,2,85350,0,12775,10949,,,1,9
412,2021,G1,15700191,1,G2,G2,G2,G2,49,5,4,2,475060,75000,17797,11885,G,2,2,9
413,2021,G1,15700301,1,G1,G2,G2,G2,73,1,4,4,19680,3000,2819,2667,N,9,1,9
414,2021,G1,15700311,1,G2,G2,G2,G2,68,2,4,2,92855,13000,3226,2322,H,3,1,9
415,2021,G1,15700351,1,G2,G2,G2,G2,46,4,6,2,74286,0,8791,7894,C,3,1,14
416,2021,G1,15700371,2,G2,G2,G2,G2,57,1,4,4,33234,0,2789,2484,I,9,1,9
417,2021,G1,15700381,1,G2,G2,G2,G2,60,4,3,2,23600,9062,7799,6964,C,7,1,6
418,2021,G1,15700391,1,G2,G2,G2,G2,58,4,6,2,12426,2736,6944,6367,G,5,3,14
419,2021,G1,15800111,1,G2,G2,G2,G2,48,4,5,2,76760,10000,7011,6139,F,2,1,12
420,2021,G1,15800141,1,G2,G2,G2,G1,32,2,6,2,27000,20000,4134,3617,M,2,2,14
421,2021,G1,15800151,1,G2,G2,G2,G2,57,5,5,2,6874,9600,8928,8184,Q,3,3,12
422,2021,G1,15800321,1,G2,G2,G2,G2,50,5,4,2,98205,30300,2707,1674,F,7,1,9
423,2021,G1,15800331,1,G2,G2,G2,G1,37,3,4,2,33826,15784,6183,5046,C,4,1,9
424,2021,G2,15800351,2,G2,G2,G2,G2,43,1,4,4,9190,3750,4254,4000,I,4,3,9
425,2021,G1,15800371,1,G2,G2,G2,G2,51,1,4,1,920,300,1446,931,H,8,3,9
426,2021,G1,15900111,1,G2,G2,G2,G2,47,4,6,2,239512,93900,10621,5669,C,1,2,14
427,2021,G1,15900131,1,G1,G2,G2,G2,72,1,2,4,1082,0,936,935,,,3,0
428,2021,G1,15900151,1,G2,G2,G2,G2,50,4,4,2,66366,20000,9677,8230,C,3,1,9
429,2021,G1,15900161,2,G2,G2,G1,G2,46,2,6,4,5858,3393,2550,2511,I,4,3,14
430,2021,G1,15900191,1,G2,G2,G2,G2,66,2,4,2,82450,3000,1448,1124,N,8,1,9
431,2021,G1,15900311,2,G1,G2,G2,G2,74,2,2,2,5488,355,3145,2903,,,1,0
432,2021,G1,15900331,1,G2,G2,G2,G1,60,2,4,2,28632,8640,5742,4613,,,1,9
433,2021,G1,15900341,1,G2,G2,G2,G2,53,4,6,2,83310,30500,8101,6441,H,8,1,14
434,2021,G1,15900371,2,G2,G2,G2,G2,58,2,3,4,28252,4021,2902,2292,S,4,1,6
435,2021,G1,15900381,1,G2,G2,G2,G2,38,3,4,2,99890,6600,4622,4001,P,8,1,9
436,2021,G1,15900391,1,G2,G2,G2,G2,63,2,4,2,28450,0,4144,3931,,,1,9
437,2021,G1,16000112,1,G1,G2,G2,G2,95,1,2,3,3000,0,749,749,,,2,0
438,2021,G1,16000122,1,G2,G2,G2,G2,39,4,6,2,28884,5000,5638,5172,N,3,5,14
439,2021,G1,16000132,1,G2,G2,G2,G2,72,3,4,2,24700,4250,8366,7511,,,1,9
440,2021,G1,16000152,2,G2,G2,G2,G2,29,1,6,1,102520,31000,2154,1853,S,4,3,14
441,2021,G1,16000162,1,G2,G2,G2,G2,76,7,2,2,184635,12300,10113,8255,,,1,0
442,2021,G1,16000182,1,G2,G2,G2,G2,55,4,6,2,95372,28000,9751,8065,C,8,2,14
443,2021,G1,16000322,1,G2,G2,G2,G2,49,4,6,2,25320,3500,6792,5862,C,2,2,14
444,2021,G1,16000342,1,G2,G2,G2,G2,42,2,6,2,26300,40,7651,6831,I,4,2,14
445,2021,G1,16000352,2,G1,G2,G2,G2,72,1,4,3,71450,0,1460,1396,,,1,9
446,2021,G1,16000362,1,G1,G2,G2,G2,80,2,6,2,368400,27530,9466,5190,,,5,14
447,2021,G1,16000382,1,G2,G2,G2,G2,71,5,7,2,212100,1500,15548,14093,,,1,16
448,2021,G1,16000392,1,G2,G2,G2,G2,45,5,4,2,22897,300,4876,4135,H,8,1,9
449,2021,G1,16100102,1,G2,G2,G2,G2,37,3,6,2,82150,27700,16624,13003,G,3,1,14
450,2021,G1,16100112,1,G2,G2,G2,G2,32,1,6,1,11410,8600,4527,3748,J,2,2,14
451,2021,G1,16100132,1,G2,G2,G2,G2,53,4,4,2,53502,7280,4857,3846,C,8,1,9
452,2021,G1,16100152,1,G1,G2,G2,G2,82,1,1,3,18010,0,784,763,,,1,0
453,2021,G1,16100162,2,G2,G2,G2,G1,61,2,4,3,3280,0,3399,3380,F,9,3,9
454,2021,G1,16100182,1,G2,G2,G2,G2,58,1,4,1,18298,30,3300,2892,G,9,2,9
455,2021,G1,16100192,1,G2,G2,G2,G2,63,1,1,1,218,0,1497,1496,,,4,0
456,2021,G1,16100302,1,G2,G2,G2,G2,57,3,4,2,82760,3180,5118,4305,,,1,9
457,2021,G1,16100312,1,G1,G2,G2,G2,72,2,7,2,16082,500,3923,3691,,,1,16
458,2021,G1,16100322,1,G2,G2,G2,G2,29,1,1,1,4860,3000,334,195,C,2,3,0
459,2021,G1,16100332,1,G2,G2,G2,G2,28,1,7,1,11720,6400,3732,3191,J,2,2,16
460,2021,G1,16100352,1,G1,G2,G2,G2,85,2,1,2,228,0,1336,1334,,,5,0
461,2021,G1,16100392,1,G2,G2,G2,G1,55,6,4,2,7213,0,6598,6393,,,2,9
462,2021,G1,16700111,1,G2,G2,G2,G2,50,3,6,2,3245,0,2874,2604,S,2,3,14
463,2021,G1,16700141,2,G1,G2,G2,G2,81,1,2,3,151150,500,530,324,,,1,0
464,2021,G1,16700161,2,G2,G2,G2,G2,86,3,2,3,92440,300,1482,1112,,,1,0
465,2021,G1,16700311,1,G2,G2,G2,G2,48,4,5,2,72581,14150,10433,8193,C,3,1,12
466,2021,G1,16700351,1,G2,G2,G2,G2,68,2,3,2,71956,25166,5257,3847,N,9,1,6
467,2021,G1,16700361,1,G2,G2,G2,G2,51,4,7,2,27968,500,6874,5330,R,2,1,16
468,2021,G1,16700371,1,G2,G2,G2,G2,44,5,6,2,43400,48500,12606,8701,C,2,1,14
469,2021,G1,16800101,2,G1,G2,G2,G2,84,1,1,3,2510,0,466,465,,,3,0
470,2021,G1,16800111,1,G2,G2,G2,G2,37,2,6,2,20464,5430,5683,4869,J,2,2,14
471,2021,G1,16800121,1,G2,G2,G2,G2,53,5,4,2,21700,7700,8873,7724,F,7,2,9
472,2021,G1,16800131,1,G2,G2,G2,G2,67,2,4,2,121638,14040,3722,2072,G,5,1,9
473,2021,G1,16800141,2,G2,G2,G2,G2,39,1,6,1,39208,10700,6072,4723,O,3,2,14
474,2021,G1,16800151,1,G2,G2,G2,G2,63,3,4,2,251780,115000,7974,4114,F,7,1,9
475,2021,G1,16800161,1,G2,G2,G2,G2,29,1,5,1,11095,8000,792,617,,,2,12
476,2021,G1,16800171,1,G1,G2,G2,G2,74,2,4,2,71640,1390,2091,1720,,,1,9
477,2021,G1,16800181,2,G2,G2,G2,G2,52,1,4,1,6420,1700,1549,1419,,,2,9
478,2021,G1,16800301,1,G2,G2,G2,G2,59,2,4,2,24970,0,3934,3295,C,7,2,9
479,2021,G1,16800311,1,G2,G2,G2,G2,46,4,4,2,37601,1472,9006,7803,C,3,1,9
480,2021,G1,16800321,2,G1,G2,G2,G2,68,1,4,1,3820,0,1771,1756,G,5,3,9
481,2021,G1,16800351,1,G2,G2,G2,G2,40,3,5,2,13225,10000,5926,5300,H,3,3,12
482,2021,G1,16800381,2,G2,G2,G2,G2,51,1,4,4,1869,0,946,945,,,3,9
483,2021,G1,16800391,1,G2,G2,G2,G2,70,2,3,2,52612,0,2714,2681,A,6,1,6
484,2021,G1,16900101,1,G2,G2,G2,G2,60,3,4,2,6116,0,7578,6324,G,1,3,9
485,2021,G1,16900121,2,G1,G2,G2,G2,72,1,4,3,297,0,1187,1027,,,3,9
486,2021,G1,16900151,1,G2,G2,G2,G2,67,2,6,2,93201,500,8051,6481,P,2,1,14
487,2021,G1,16900161,1,G2,G2,G2,G2,64,3,6,2,26340,12500,5887,4606,L,3,3,14
488,2021,G1,16900191,1,G2,G2,G2,G2,62,2,4,2,200640,5000,8328,7440,F,7,1,9
489,2021,G1,16900311,2,G2,G2,G2,G2,32,1,5,1,6634,0,2900,2614,M,3,3,12
490,2021,G1,16900371,1,G2,G2,G2,G2,47,3,7,2,85545,1900,10357,8093,C,5,1,16
491,2021,G1,17000122,1,G1,G2,G2,G2,69,1,3,4,9308,9000,898,807,,,2,6
492,2021,G1,17000132,1,G2,G2,G1,G2,48,2,4,4,6340,3000,4137,3727,C,5,3,9
493,2021,G1,17000152,1,G2,G2,G2,G2,50,3,6,2,40560,4000,6611,5668,G,5,2,14
494,2021,G1,17000162,1,G2,G2,G2,G2,36,4,7,2,40210,0,9467,7417,C,2,2,16
495,2021,G1,17000182,2,G2,G2,G2,G2,34,1,5,1,15690,0,2031,1425,J,2,2,12
496,2021,G1,17000192,2,G1,G2,G2,G2,73,1,5,3,175530,19000,3363,2601,,,1,12
497,2021,G1,17000302,1,G1,G2,G2,G2,77,2,3,2,7210,500,3420,3260,R,9,1,6
498,2021,G1,17000312,1,G2,G2,G2,G2,52,4,6,2,41630,9100,4171,3467,M,2,1,14
499,2021,G1,17000322,1,G2,G2,G2,G2,48,4,6,2,68790,0,11589,8696,P,2,1,14
500,2021,G1,17000332,1,G2,G2,G2,G2,36,3,5,2,41629,11700,5016,4301,H,8,1,12
501,2021,G1,17000342,1,G1,G2,G2,G2,76,2,4,2,21380,6000,1594,1401,,,1,9
502,2021,G1,17000352,1,G2,G2,G2,G2,52,4,4,2,26924,7500,7994,7358,F,7,2,9
503,2021,G1,17000362,1,G2,G2,G2,G2,50,4,6,2,60357,13200,12229,10067,F,3,1,14
504,2021,G1,17000372,1,G2,G2,G2,G2,49,1,6,4,74892,0,8993,7330,K,5,1,14
505,2021,G1,17000382,1,G2,G2,G2,G2,49,4,6,2,74724,10689,17354,13928,J,2,1,14
506,2021,G1,17000392,1,G2,G2,G2,G2,47,5,5,2,31179,13000,8689,7426,O,A,2,12
507,2021,G1,17100102,1,G2,G2,G2,G2,33,1,6,1,33800,12000,5633,4076,C,2,2,14
508,2021,G1,17100112,1,G2,G2,G2,G2,79,3,3,2,51260,0,7114,6349,,,1,6
509,2021,G1,17100122,1,G2,G2,G2,G2,34,1,5,1,20500,0,3243,2974,G,2,2,12
510,2021,G1,17100132,1,G2,G2,G2,G2,33,2,7,1,27100,15050,9076,7182,P,2,2,16
511,2021,G1,17100142,1,G1,G2,G2,G2,73,2,3,2,15033,0,2000,1939,,,1,6
512,2021,G1,17100162,1,G2,G2,G2,G2,29,1,6,1,13120,2000,8605,6805,M,3,3,14
513,2021,G1,17100172,2,G2,G2,G2,G2,29,1,4,1,620,400,1014,977,R,9,3,9
514,2021,G1,17100182,1,G2,G2,G2,G2,24,1,6,1,1600,450,2278,2227,J,2,3,14
515,2021,G1,17100302,1,G2,G2,G2,G2,52,4,4,2,15741,5000,3719,3011,C,7,1,9
516,2021,G1,17100322,1,G2,G2,G2,G2,56,4,5,2,66740,0,12021,9772,O,4,1,12
517,2021,G1,17100342,1,G2,G2,G2,G2,27,1,6,1,10200,7000,3157,2777,C,2,2,14
518,2021,G1,17100352,2,G2,G2,G2,G2,30,1,4,1,2045,130,3665,3565,I,4,3,9
519,2021,G1,17100362,1,G2,G2,G2,G2,41,3,6,2,55344,11000,12137,11145,J,2,2,14
520,2021,G1,17100372,1,G2,G2,G2,G2,39,2,6,2,30100,12000,7975,6199,M,3,2,14
521,2021,G1,17100382,1,G2,G2,G2,G2,48,3,7,2,146650,45000,13409,10379,C,2,2,16
522,2021,G1,17700101,1,G2,G2,G2,G2,57,4,6,2,70278,0,6024,5463,M,2,2,14
523,2021,G1,17700111,1,G2,G2,G2,G2,39,2,6,2,36584,29500,2893,1871,I,1,2,14
524,2021,G1,17700121,1,G2,G2,G2,G1,42,2,3,2,3020,830,3432,3043,I,4,3,6
525,2021,G1,17700151,1,G2,G2,G2,G2,53,2,6,1,9025,3000,2094,1900,I,4,2,14
526,2021,G1,17700171,1,G2,G2,G2,G2,64,3,6,2,80532,39325,6023,4269,G,9,1,14
