종목코드,종목명,결산월,회계연도,자산총계,부채총계,자본총계,자본금,이익잉여금,매출액,영업이익,당기순이익,배당금,EPS,BPS,SPS,CEPS
A020150,롯데에너지머티리얼즈,12,2004,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2005,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2006,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2007,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2008,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2009,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2010,,,,,,,,,,,,,
A020150,롯데에너지머티리얼즈,12,2011,442163373.5,115138949.7,327024423.9,19600000,117410499.3,329574564.4,10556736.29,13540537.45,-4115795.7,363,8342,8828,790
A020150,롯데에너지머티리얼즈,12,2012,469866853.7,198755549.7,271111304,19600000,58230838.28,393229381.8,-6841914.73,-57210444.62,-1960000,-1459,6916,10031,-760
A020150,롯데에너지머티리얼즈,12,2013,580795048.9,295365361.3,285429687.6,19600000,51007258.2,349990594.9,-14843477.55,-8991159.03,,-187,6861,8928,527
A020150,롯데에너지머티리얼즈,12,2014,596095084,303408658,292686425,19600000,54337673,414835436,-28549803,-1899681,,86,6921,10583,828
A020150,롯데에너지머티리얼즈,12,2015,436708092.8,203867036.6,232841056.1,19600000,16336115.58,458174482.8,-30842067.79,-63270775.3,,-978,5945,11688,-660
A020150,롯데에너지머티리얼즈,12,2016,390766752.8,96065926.49,294700826.4,19600000,55786315.45,398956974.8,29020559.07,40622584.5,,1003,7305,10177,1614
A020150,롯데에너지머티리얼즈,12,2017,650284189,119854073,530430116,23000000,95866552,454035476,49521992,42189454,-2504785,1000,11531,10762,1559
A020150,롯데에너지머티리얼즈,12,2018,692206039,163793214,528412825,23055418,109756028,502007548,48720652,41310641,-29900000,897,11460,10899,1434
A020150,롯데에너지머티리얼즈,12,2019,1036928098,212718268.3,824209829.9,23055417.5,154103610.6,550214159.1,46850077.56,46839444.44,,1016,12390,11932,1768
A020150,롯데에너지머티리얼즈,12,2020,1081009989,227381589,853628399.9,23055417.5,203027752.7,536916980.7,50869598.35,42734536.38,-2305541.75,927,13255,11644,1669
A020150,롯데에너지머티리얼즈,12,2021,1753565091,404284925,1349280166,23055417.5,256976116.2,688892613.5,69925557.74,63175873.1,-9222167,1361,21440,14940,2300
A020150,롯데에너지머티리얼즈,12,2022,2430279802,440193361.5,1990086440,23055417.5,293741117.2,729362921.8,84772900.16,48987139.84,-13833250.5,950,31661,15818,2204
A020150,롯데에너지머티리얼즈,12,2023,2392246608,426413928.1,1965832680,23055417.5,243418887.4,809006057,11805382.26,-45120189.14,-13833250.5,-706,31088,17545,691
A020150,롯데에너지머티리얼즈,12,2024,2282023058,380066851.5,1901956207,23055417.5,237455568.2,902252020.2,-64444649.84,28798407.93,-9222167,137,28922,19567,2492
A020150,롯데에너지머티리얼즈,12,2025,2208680587,415215660.3,1793464927,26182731.5,83680661.84,677530806.6,-145226366.1,-167150052.1,,-3065,31623,13180,-1437
A120110,코오롱인더,12,2000,,,,,,,,,,,,,
A120110,코오롱인더,12,2001,,,,,,,,,,,,,
A120110,코오롱인더,12,2002,,,,,,,,,,,,,
A120110,코오롱인더,12,2003,,,,,,,,,,,,,
A120110,코오롱인더,12,2004,,,,,,,,,,,,,
A120110,코오롱인더,12,2005,,,,,,,,,,,,,
A120110,코오롱인더,12,2006,,,,,,,,,,,,,
A120110,코오롱인더,12,2007,,,,,,,,,,,,,
A120110,코오롱인더,12,2008,,,,,,,,,,,,,
A120110,코오롱인더,12,2009,,,,,,,,,,,,,
A120110,코오롱인더,12,2010,4037524351,2581834031,1455690320,131072915,206296062,5110042578,371235939,244915260,-662910,10473,50324,238213,20326
A120110,코오롱인더,12,2011,4797614385,3005780434,1791833951,139016160,668397408.3,5420116152,402166551.9,338572907.5,-32276528.15,11968,63332,200747,18090
A120110,코오롱인더,12,2012,4628342099,2745711369,1882630730,139118490,786771215.7,5312951445,293952497.1,171148613.6,-36978926.82,6010,64394,190957,12342
A120110,코오롱인더,12,2013,4719887457,2774303486,1945583972,139287350,876031693.4,5261462866,231638696.9,113672188.1,-25374700.45,4008,66666,189072,10632
A120110,코오롱인더,12,2014,4749217251,2740109969,2009107282,139359055,890940983,5337651914,168815718,39640555,-17111901,1517,67609,191542,8296
A120110,코오롱인더,12,2015,4986071748,3021689569,1964382179,139435390,742081891.6,4856528774,280451820.3,-145126814.5,-14618826.5,-5177,65694,174196,1749
A120110,코오롱인더,12,2016,5249146053,3123870119,2125275934,139596725,878836004.3,4562228487,276731645.5,175966156.3,-14851162.11,6102,70954,163537,13427
A120110,코오롱인더,12,2017,5661948640,3339501158,2322447482,142097940,975511586.2,4607039926,197977056.8,122735809.7,-32437350.18,4830,76824,164731,11575
A120110,코오롱인더,12,2018,5572860217,3364325971,2208534246,148733500,988760550,4752579930,144916311,42925108.9,-33007022.63,2250,70480,164418,8624
A120110,코오롱인더,12,2019,5293102916,3166766473,2126336443,148733500,1013056073,4407190444,172947721.9,22121808.46,-28424687.4,1092,67767,148157,8939
A120110,코오롱인더,12,2020,5043688226,2751644078,2292044148,148733500,1188537841,4036085330,152441802.4,205512192.8,-27792159.85,6839,73257,135682,15119
A120110,코오롱인더,12,2021,5601285266,3050719238,2550566028,151434755,1354450576,4662050395,252713195.4,203824696.4,-30085937.31,6336,80483,156165,14718
A120110,코오롱인더,12,2022,6003463016,3270361413,2733101603,151434755,1525808938,5367473556,242496098.9,189160141.7,-41331642.35,5937,86186,177221,14007
A120110,코오롱인더,12,2023,6002718765,3073061698,2929657067,151434755,1502026413,5061157921,157625474.1,50777732.31,-41774742.35,1412,92518,167107,9917
A120110,코오롱인더,12,2024,7248051156,3475049513,3773001644,151434755,1525039830,4843003131,158723468.9,110628722.2,-41521552.75,3256,120405,159904,12262
A120110,코오롱인더,12,2025,7682530168,3617516915,4065013253,151434755,1467683954,4873399492,108896018.6,51573520.48,-59574180.95,1264,129709,160908,10273
A023590,다우기술,12,2000,435005341,177329097,257676243,20000000,9863685,293338043,-26531832,-63017103,,-559,4518,7974,
A023590,다우기술,12,2001,605484957,379704391,225780566,20000000,-683822,336032260,2763764,-27188474,,-468,4388,8401,-417
A023590,다우기술,12,2002,542482066,334314305,208167761,20000000,-8968461,357557959,4208442,123726,,4,4078,8939,231
A023590,다우기술,12,2003,549434040,336027897,213406143,20000000,-21196395,289556301,-1538665,-10744377,,-80,3907,7239,37
A023590,다우기술,12,2004,737743128,528273558,209469570,20000000,-27309825,322400814,5173573,1347552,,-20,3601,8060,286
A023590,다우기술,12,2005,1149887403,880039955,269847448,20000000,-5215374,403224644,55982958,36510054,,514,4804,10081,1105
A023590,다우기술,12,2006,1155519478,855096134,300423344,20000000,34604935,418176673,71716793,47504170,,702,5764,10454,1351
A023590,다우기술,12,2007,1627715038,1157974927,469740111,20000000,83265097,579646624,116942583,81676616,-7527750,1244,7462,14491,2230
A023590,다우기술,12,2008,1687653436,1095758315,591895121,22433309,161016604,539241924,94509048,106247684,-12540549,1819,8793,12452,2686
A023590,다우기술,12,2009,2660129535,1862083128,798046406,22433309,203460546,567627159,124465925,82805278,-8546438,985,10196,12651,2122
A023590,다우기술,12,2010,3347662359,2349209693,998452667,22433309,270554948,707889656,150014703,131186049,-16880082,1591,12024,15778,3327
A023590,다우기술,12,2011,4235093248,3157243955,1077849292,22433308.5,392320415.7,760690314,173614927,121305698.1,-13678678.92,1363,14997,16954,3125
A023590,다우기술,12,2012,4848503131,3704278918,1144224213,22433308.5,451391233.3,759179929.3,102751561.3,95931116.32,-15373966.78,1440,16293,16921,2586
A023590,다우기술,12,2013,4849467515,3673326980,1176140535,22433308.5,474180441.6,752246696.1,81203508.1,54080870.93,-10825641.86,638,16674,16766,1757
A023590,다우기술,12,2014,5338504904,4088430083,1250074821,22433309,513351685,782978984,120242100,84949965,-9903235,1000,17567,17451,2594
A023590,다우기술,12,2015,6834663755,5387093123,1447570633,22433309,610143691,1049708558,260528899,202618955,-7292176,2297,19661,23396,5273
A023590,다우기술,12,2016,9544615457,7937046636,1607568822,22433309,699888143,1153420151,253412926,191978017,-14476946,2173,21517,25708,5047
A023590,다우기술,12,2017,12298051096,10387059283,1910991813,22433309,804324148,1391103953,331503633,243142590,-21239308,2554,24431,31005,6437
A023590,다우기술,12,2018,18920991181,16480418340,2440572841,22433309,889688771,2354640331,323946012,225403523,-28004967,2460,27732,52481,6121
A023590,다우기술,12,2019,24171439544,21507213774,2664225769,22433309,1058599745,3245501143,507538853,395865387,-47087704,4130,30884,72337,9540
A023590,다우기술,12,2020,38622232830,35377055590,3245177240,22433309,1315750275,4732935104,1015386726,679446474,-54405740,6143,36697,105489,16008
A023590,다우기술,12,2021,46322445970,41705976712,4616469257,22433309,1667199474,6086980402,1257233834,914188890,-66504776,8383,45679,135668,21324
A023590,다우기술,12,2022,49260008743,44071595510,5188413233,22433309,2016827962,9210610313,718687487,680524455,-92156841,8304,53655,205289,16331
A023590,다우기술,12,2023,53342459330,47791926295,5550533035,22433308.5,2205550956,9855141797,639880017.2,490015745.8,-84432035.6,5037,58374,219654,12189
A023590,다우기술,12,2024,57147924043,50855367307,6292556736,22433308.5,2526305130,11625798456,1174681943,852762689.5,-85292130.1,7931,66912,259119,20654
A023590,다우기술,12,2025,82950227250,75456002682,7494224568,22433308.5,2972414991,17495003836,1559283728,1156018988,-185458963,11260,79869,389934,27704
A006040,동원산업,12,2000,,,,,,,,,,,,,
A006040,동원산업,12,2001,,,,,,,,,,,,,
A006040,동원산업,12,2002,,,,,,,,,,,,,
A006040,동원산업,12,2003,,,,,,,,,,,,,
A006040,동원산업,12,2004,,,,,,,,,,,,,
A006040,동원산업,12,2005,,,,,,,,,,,,,
A006040,동원산업,12,2006,,,,,,,,,,,,,
A006040,동원산업,12,2007,408302215,245408190,162894025,16816000,85790826,448220983,54559979,43492565,-10089600,12932,48434,133272,16199
A006040,동원산업,12,2008,,,,,,,,,,,,,
A006040,동원산업,12,2009,1108990968,654437876,454553092,16816000,185987582,1429572258,152275751,96271105,-8408000,22335,95655,425063,39205
A006040,동원산업,12,2010,1236011367,688078020,547933346,16816000,273479984,1295813963,169555347,116616843,-13951500,28515,120229,385292,45035
A006040,동원산업,12,2011,1306812956,809997359.7,496815596.8,16816000,427735905,1327216488,96506850.82,65724827.47,-14428980,20331,140208,394629,34856
A006040,동원산업,12,2012,1380697561,799011857.9,581685703.3,16816000,520621553,1543621060,139758734.4,102697378.8,-10089600,30497,165295,458974,49194
A006040,동원산업,12,2013,1277961029,646332688.6,631628340.7,16816000,589281643,1443800405,111342808.2,83923846.97,-11259090,22794,187471,429294,43737
A006040,동원산업,12,2014,1464884151,775412875.1,689471275.8,16816000,639845637,1383949310,81171410.66,58644348.34,-10089600,18034,205268,411498,35389
A006040,동원산업,12,2015,1617995582,909107787.7,708887794,16816000,644726097,1359734458,57348358.79,7013449.27,-6726400,3451,211974,404298,21009
A006040,동원산업,12,2016,1900330097,1109218295,791111801.1,16816000,712999289.6,1576385545,151446873.8,77413416.07,-6726400,22300,235636,468716,43375
A006040,동원산업,12,2017,2560347466,1656608547,903738918.9,16816000,869753373.6,2381067232,224589506.9,167843642,-10089600,49609,269402,707977,76833
A006040,동원산업,12,2018,2592198631,1618593244,973605386.4,16816000,920440553.9,2444610140,177682587.9,70990988.46,-13609123.83,20549,289909,726870,45451
A006040,동원산업,12,2019,2986045255,1907582869,1078462386,18388205,955172875,2682595085,193575195.4,51402754.32,-10089600,12632,282744,755997,51291
A006040,동원산업,12,2020,3106026197,1810884383,1295141813,18388205,1188446532,2857331306,306496418.2,243645014.4,-7355282,65430,366689,776947,101200
A006040,동원산업,12,2021,3051904550,1565018656,1486885893,18388205,1339856824,2802218864,260726838.6,171466423.6,-17055300,46009,421286,761961,82123
A006040,동원산업,12,2022,7061179537,4152704108,2908475430,49982665,1916402410,9026258367,494432750,296545278.7,-25831178.95,7908,69698,382764,25257
A006040,동원산업,12,2023,7725142829,4589421553,3135721276,46482665,2102643323,8948570758,464733626.6,272187151,-46089035.94,4637,74866,184448,11651
A006040,동원산업,12,2024,7158211209,3911798908,3246412301,36021895,2138300247,8944231940,501319940.4,113563839.2,-47116452.59,1905,77623,226386,10586
A006040,동원산업,12,2025,7777544153,4075767020,3701777133,44147986,2437473088,9583673897,516134102.4,387148699.1,-76705401.32,8795,79927,229653,16652
A097230,HJ중공업,12,2000,,,,,,,,,,,,,
A097230,HJ중공업,12,2001,,,,,,,,,,,,,
A097230,HJ중공업,12,2002,,,,,,,,,,,,,
A097230,HJ중공업,12,2003,,,,,,,,,,,,,
A097230,HJ중공업,12,2004,,,,,,,,,,,,,
A097230,HJ중공업,12,2005,,,,,,,,,,,,,
A097230,HJ중공업,12,2006,,,,,,,,,,,,,
A097230,HJ중공업,12,2007,4881845000,3945379000,936466000,236687000,28408000,1218728000,34411000,28408000,,1451,19788,62233,2870
A097230,HJ중공업,12,2008,8041115000,5936270000,2104845000,236687000,70110000,3403175000,365873000,62998000,-21297000,1331,44476,71892,3399
A097230,HJ중공업,12,2009,8173812000,6092886000,2080926000,239053000,114655000,3679824000,390400000,51644000,-4733000,1080,43545,76967,4092
A097230,HJ중공업,12,2010,7576055000,5557410000,2018645000,239053000,51223000,3190249000,218572000,-51484000,-11947000,-1077,42241,66727,1445
A097230,HJ중공업,12,2011,7036680000,5169832000,1866848000,241442000,814074000,2891499000,87295000,-96920000,,-2006,38634,59880,322
A097230,HJ중공업,12,2012,6585093000,4869577000,1715516000,241442000,740599000,2549319000,52914000,-53214000,,-1094,35505,52794,1190
A097230,HJ중공업,12,2013,6683379000,5044381000,1638998000,346442000,554300000,2529341000,-69574000,-190193000,,-2928,23640,39181,-1315
A097230,HJ중공업,12,2014,6470284000,4897208000,1573076000,511442000,243436000,2520325000,-144988000,-299811000,,-3491,15390,29392,-2353
A097230,HJ중공업,12,2015,5914637000,4546048000,1368589000,511442000,-22399000,3115473000,-79370000,-260925000,,-2550,13391,30458,-1559
A097230,HJ중공업,12,2016,5256464000,4361281000,895183000,530263000,-527832000,2813271000,-79319000,-334446000,,-3214,8450,27038,-2430
A097230,HJ중공업,12,2017,4206655000,3629457000,577198000,530263000,-773344000,2452314000,-116693000,-277978000,,-2621,5451,23124,-1813
A097230,HJ중공업,12,2018,2733620000,3441806000,-708186000,530263000,-2056599000,1697869000,61676000,-1283647000,,-12106,-6675,16010,
A097230,HJ중공업,12,2019,2470222000,2225228000,244994000,416371000,-1293517000,1628751000,83839000,306169000,,5184,2943,27616,5552
A097230,HJ중공업,12,2020,2193855000,1873852000,320003000,416371000,-1217980000,1695815000,51629000,78346000,,940,3844,20364,1179
A097230,HJ중공업,12,2021,2385236000,1953231000,432005000,416371000,-1358658000,1706532000,-108991000,-139844000,,-1679,5189,20493,-1446
A097230,HJ중공업,12,2022,2567697000,2182707000,384990000,416371000,-1408225000,1788163000,6625000,-50160000,,-602,4624,21473,-360
A097230,HJ중공업,12,2023,2890585000,2549673000,340912000,416371000,-1532564000,2162073000,-108787000,-114319000,,-1369,4093,25963,-1083
A097230,HJ중공업,12,2024,2204429000,1861032000,343397000,416371000,-1462760000,1885962000,7252000,5225000,,64,4125,22648,405
A097230,HJ중공업,12,2025,2453082000,1783494000,669588000,451477000,-1408011000,1999705000,67074000,51444000,,605,7416,23514,942
A001430,세아베스틸지주,12,2000,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2001,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2002,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2003,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2004,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2005,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2006,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2007,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2008,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2009,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2010,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2011,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2012,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2013,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2014,,,,,,,,,,,,,
A001430,세아베스틸지주,12,2015,3593929795,1677317718,1916612077,219310595,1095435767,2526725913,222292064.5,165047731.5,-35595649,4208,41386,70457,8319
A001430,세아베스틸지주,12,2016,3537087560,1542848235,1994239325,219310595,1154518109,2531111524,143463963.4,104654832.5,-35595649,2473,48820,70579,7132
A001430,세아베스틸지주,12,2017,3590984649,1487814150,2103170498,219310595,1251919230,3055344916,188523884.6,137150033.6,-28476519.2,3533,51588,85197,8203
A001430,세아베스틸지주,12,2018,3718893786,1723895063,1994998724,219310595,1245180015,3278056473,55861842.22,24809845.73,-32036084.1,585,52244,91407,5310
A001430,세아베스틸지주,12,2019,3576889161,1593798152,1983091009,219310595,1231927531,2960677156,43988893.03,19189145.07,-31604616.55,480,51897,82557,5431
A001430,세아베스틸지주,12,2020,3280434991,1566714422,1713720569,219310595,974753601.7,2535775916,-3332103.12,-245476439.6,-10678694.7,-6857,45602,70709,-1787
A001430,세아베스틸지주,12,2021,3525996556,1619635049,1906361506,219310595,1162350998,3651102951,238429625.6,183668658.6,-2615369.4,5183,51306,101809,8328
A001430,세아베스틸지주,12,2022,3818404052,1846659305,1971744747,219310595,1218771552,4386332749,127856465.8,88310592.96,-48664970.4,2537,52580,122311,5537
A001430,세아베스틸지주,12,2023,3665171001,1626121166,2039049834,219310595,1289734986,4083481176,196690160.7,125991352.1,-37665626.2,3576,54525,113866,6449
A001430,세아베스틸지주,12,2024,3826646864,1795239994,2031406870,219310595,1263599732,3636063258,52332166.35,20273054.94,-37494601.66,564,54089,101390,3827
